100644,0.627246
103163,0.427155
103188,0.442666
103285,0.587378
103333,0.803476
103401,0.561777
103499,0.644871
103529,0.742606
103565,0.286728
103582,0.552727
103594,0.655016
103600,0.794829
103607,0.654274
103656,0.548131
103720,0.410507
103781,0.578999
103794,0.486564
103812,0.550811
103813,0.536788
103819,1.13628
103821,0.31755
103843,0.490588
103852,0.7592
103875,0.249781
103888,0.493486
103893,0.427292
103898,0.356642
103902,0.713613
103908,0.555911
103917,0.638994
103926,0.572236
103967,0.379718
103970,1.0052
103990,0.705167
103997,0.494014
104007,0.384758
104022,0.450836
104095,0.412492
104112,0.431037
104117,0.392419
104122,0.591185
104180,0.812728
104198,0.752839
104216,0.190855
104229,0.651465
104233,0.521087
104252,0.509745
104259,0.811561
104268,0.470704
104269,0.720775
104273,0.510542
104291,0.505893
104297,0.265178
104308,0.459906
104312,0.752407
104327,0.639153
104330,0.632107
104338,0.690277
104349,0.526652
104386,0.444846
104424,0.502906
104433,0.163298
104460,0.571951
104467,0.48427
104468,0.866941
104471,0.562682
104494,0.609855
104499,0.59361
104500,0.445741
104505,0.267445
104527,1.03394
104534,0.55085
104535,0.638197
104542,0.891001
104545,0.885106
104547,0.506836
104559,0.626355
104563,0.436913
104571,0.792271
104586,0.61611
104591,0.557212
104593,0.587149
104594,0.344107
104597,0.661775
104600,0.601647
104603,0.408483
104604,0.489101
104607,1.01095
104619,0.465049
104620,0.738652
104628,0.252014
104629,0.289891
104631,0.577384
104655,0.691108
104656,0.218584
104660,0.619701
104665,0.59533
104672,0.245344
104676,0.336847
104678,0.745277
104695,0.544627
104714,0.451289
104719,0.561332
104731,0.90064
104735,0.355865
104736,0.231027
104745,1.00805
104755,1.00045
104763,0.287974
104770,0.349377
104783,0.373234
104792,0.869166
104797,0.657694
104802,0.295199
104804,0.44512
104810,0.4058
104813,0.281489
104822,0.368666
104839,0.42125
104847,0.349988
104868,0.426134
104871,0.737475
104873,0.396279
104882,0.369998
104890,0.617783
104895,0.415865
104897,0.446952
104898,0.590882
104905,0.279573
104907,0.321428
104909,0.58326
104910,0.625
104918,1.13932
104919,0.7063
104925,1.25326
104926,0.753204
104932,0.459343
104944,0.281349
104945,0.258552
104947,0.660439
104952,0.290367
104978,0.71622
104979,0.385598
104997,0.368617
104999,0.68186
105004,0.461371
105011,0.57499
105015,0.301326
105023,0.654732
105026,0.310628
105030,0.575091
105032,0.64084
105041,0.344048
105047,0.400241
105051,0.343479
105053,0.601702
105062,0.623084
105063,0.494253
105064,0.677256
105065,0.423302
105070,0.640546
105074,0.489107
105077,0.606858
105098,0.385144
105099,0.308711
105111,0.321698
105120,0.335555
105132,0.280817
105137,0.304527
105138,0.837084
105147,0.532575
105154,0.397131
105156,0.517984
105173,0.642489
105177,0.514637
105182,0.50789
105208,0.513851
105216,0.338719
105217,0.53219
105223,0.620726
105227,0.865554
105229,0.437576
105238,0.693111
105239,0.324761
105250,0.375
105254,0.561211
105269,0.531929
105270,0.385898
105271,0.459896
105273,0.625
105281,0.38083
105292,0.42359
105299,0.581524
105302,0.282095
105311,0.724375
105325,0.500151
105332,0.813001
105334,0.575252
105339,0.431883
105341,0.312617
105357,0.556761
105373,0.680835
105376,0.41793
105379,0.651195
105385,0.700724
105401,0.309097
105428,0.315247
105430,0.391899
105434,0.375986
105436,0.437667
105438,0.722008
105441,0.464275
105449,0.774098
105450,0.281349
105453,1.02252
105454,0.417469
105464,0.637893
105467,0.341306
105487,0.358728
105490,0.556221
105493,0.455337
105497,0.35376
105512,0.515663
105526,0.388028
105539,0.655432
105541,0.591182
105542,0.514641
105550,0.40332
105554,0.34298
105566,0.413679
105572,0.581915
105575,0.547649
105577,0.728368
105583,0.572417
105585,0.473226
105586,0.441362
105587,0.24631
105589,0.604603
105590,0.283906
105606,0.289638
105613,0.304405
105626,0.436826
105633,0.354227
105641,0.46265
105643,0.622486
105655,0.46584
105656,0.866425
105657,0.605904
105668,0.676671
105671,0.41125
105676,0.827999
105683,0.927196
105723,0.628808
105732,0.742545
105733,0.352254
105759,0.323312
105777,0.820056
105790,0.60585
105806,0.655337
105807,0.537926
105812,0.363722
105819,0.506666
105820,0.71697
105826,0.581211
105827,0.41107
105841,0.417613
105842,0.515213
105853,0.273537
105872,0.383968
105877,0.520577
105888,0.379162
105899,0.256323
105902,0.595291
105909,0.199798
105916,0.725449
105917,0.626991
105932,0.487242
105934,0.358364
105935,0.433739
105936,0.403979
105943,0.4021
105952,0.591943
105954,0.614409
105961,0.594486
105963,0.543556
105967,0.633004
105985,0.632517
105992,0.570494
106000,0.643496
106005,0.345975
106026,0.53685
106032,0.413139
106033,0.568874
106034,0.333591
106043,0.52303
106045,0.538412
106058,0.874952
106065,0.182748
106071,0.784352
106078,0.717521
106100,0.20801
106105,0.309319
106109,0.363627
106121,0.390028
106136,0.301773
106138,0.375452
106148,0.466395
106150,0.352074
106169,0.349216
106174,0.724679
106175,0.557409
106198,0.427725
106207,0.375749
106210,0.605998
106216,0.471476
106220,0.686112
106227,0.267258
106232,0.251785
106233,0.76248
106234,0.565599
106237,0.766783
106243,0.341381
106247,0.498993
106249,0.625
106261,0.359666
106281,0.543027
106290,0.317371
106291,0.355939
106293,0.346875
106298,0.66395
106299,0.30394
106325,0.373234
106342,0.667573
106362,0.33554
106368,0.288915
106378,0.331479
106381,0.332518
106390,0.653163
106393,0.401002
106401,0.804602
106412,0.405657
106415,0.490102
106423,0.587566
106426,0.722988
106432,0.72361
107098,0.360015
108618,0.352074
108717,0.625
108747,0.375
108748,0.375
108761,0.335963
108763,0.392548
108766,0.489333
108768,0.455475
108779,0.370075
108780,0.620005
108786,0.215221
108789,0.363727
108972,0.301921
109257,0.225756
109739,0.331021
110602,0.498355
110754,0.345975
111153,0.362459
111167,0.231075
111181,0.24711
111190,0.527226
111192,0.33795
111200,0.469871
111202,0.664352
111442,0.408125
111453,0.503312
111460,0.400834
111506,0.303649
111511,0.344192
111513,0.357472
111575,0.36511
111577,0.472387
111578,0.223922
111761,0.628699
111781,0.323485
111794,0.30369
111797,0.53612
111805,0.497553
117356,0.304145
118591,0.375
120401,0.523758
120792,0.539638
121331,0.297026
121896,0.355204
121908,0.414202
121971,0.345373
122321,0.625
122513,0.312275
122548,0.369952
122669,0.220878
123755,0.527001
123921,0.357472
123965,0.375
123983,0.376233
124063,0.461935
125571,0.677645
126094,0.53266
126152,0.412492
126203,0.574281
126204,0.407663
126205,0.417469
126207,0.366849
126473,0.625
126646,0.377668
126681,0.381624
127326,0.375
127570,0.377506
132566,0.376233
133301,0.359128
134114,0.268313
134886,0.30494
144707,0.375749
144719,0.560898
144799,0.405657
144854,0.313787
145016,0.318033
145022,0.422261
145023,0.198007
200270,0.375
200271,0.376233
200272,0.607828
200273,0.470581
200274,0.630696
200537,0.625
