105401,0.30878
105428,0.31522
105430,0.391768
105434,0.375895
105436,0.437717
105438,0.723359
105441,0.463851
105449,0.774644
105450,0.282969
105453,1.02164
105454,0.417258
105464,0.637893
105467,0.34131
105487,0.358161
105490,0.556272
105493,0.455303
105497,0.353871
105512,0.515314
105526,0.388873
105539,0.654915
105541,0.591182
105542,0.514505
105550,0.403368
105554,0.34269
105566,0.413679
105572,0.582003
105575,0.547296
105577,0.727339
105583,0.572693
105585,0.473189
105586,0.441324
105587,0.246032
105589,0.603237
105590,0.283521
105606,0.28958
105613,0.304022
105626,0.436812
105633,0.354146
105641,0.462591
105643,0.621166
105655,0.465548
105656,0.866425
105657,0.604952
105668,0.675343
105671,0.410646
105676,0.827786
105683,0.925652
105723,0.628472
105732,0.739448
105733,0.351912
105759,0.323071
105777,0.821385
105790,0.605806
105806,0.655303
105807,0.515597
105812,0.363513
105819,0.506446
105820,0.716972
105826,0.580916
105827,0.410674
105841,0.417137
105842,0.515206
105853,0.273546
105872,0.387171
105877,0.520625
105888,0.378721
105899,0.256325
105902,0.592968
105909,0.199681
105916,0.72531
105917,0.627075
105932,0.486351
105934,0.358271
105935,0.433757
105936,0.403642
105943,0.401922
105952,0.592159
105954,0.614394
105961,0.594486
105963,0.543273
105967,0.634309
105985,0.63295
105992,0.570667
106000,0.643178
106005,0.338532
106026,0.536735
106032,0.413259
106033,0.568845
106034,0.333195
106043,0.522861
106045,0.543353
106058,0.947997
106065,0.182644
106071,0.783992
106078,0.717268
106100,0.208046
106105,0.309422
106109,0.363131
106121,0.387909
106136,0.30168
106138,0.37529
106148,0.466117
106150,0.352091
106169,0.349099
106174,0.72468
106175,0.557409
106198,0.427764
106207,0.375504
106210,0.60544
106216,0.490243
106220,0.686078
106227,0.267227
106232,0.251549
106233,0.761618
106234,0.565317
106237,0.766784
106243,0.341191
106247,0.499268
106249,0.625
106261,0.359511
106281,0.542743
106290,0.317188
106291,0.352573
106293,0.347075
106298,0.662575
106299,0.30364
106325,0.373276
106342,0.667537
106362,0.33568
106368,0.28881
106378,0.331026
106381,0.332622
106390,0.65401
106393,0.400869
106401,0.801908
106412,0.405657
106415,0.489953
106423,0.58677
106426,0.722993
106432,0.724309
107098,0.360378
108618,0.352091
108717,0.625
108747,0.375
108748,0.375
108761,0.335942
108763,0.392548
108766,0.488403
108768,0.455475
108779,0.369992
108780,0.620126
108786,0.215512
108789,0.363727
108972,0.302226
109257,0.225756
109739,0.331262
110602,0.499053
110754,0.338532
111153,0.363563
111167,0.231053
111181,0.247099
111190,0.5276
111192,0.337688
111200,0.469867
111202,0.66387
111442,0.407813
111453,0.503309
111460,0.400443
111506,0.297735
111511,0.344072
111513,0.357564
111575,0.365707
111577,0.471509
111578,0.224041
111761,0.628636
111781,0.323476
111794,0.303558
111797,0.536362
111805,0.497865
117356,0.303901
118591,0.375
120401,0.523568
120792,0.53958
121331,0.297026
121896,0.355168
121908,0.414207
121971,0.345454
122321,0.625
122513,0.312271
122548,0.369869
122669,0.220938
123755,0.527229
123921,0.357564
123965,0.375
123983,0.376212
124063,0.462116
125571,0.677645
126094,0.530071
126152,0.412282
126203,0.5685
126204,0.407664
126205,0.417258
126207,0.366403
126473,0.625
126646,0.378103
126681,0.381625
127326,0.375
127570,0.37765
132566,0.376212
133301,0.359153
134114,0.268335
134886,0.305005
144707,0.375504
144719,0.560432
144799,0.405657
144854,0.313775
145016,0.318033
145022,0.422261
145023,0.197995
200270,0.375
200271,0.376212
200272,0.607825
200273,0.470616
200274,0.630696
200537,0.625
