eg,ch
396628,224401
392929,205602
383041,205540
397447,205157
399083,207973
390805,224624
383060,214167
408046,220340
408379,311501
410519,206967
390672,207051
426795,212924
525468,204231
485050,209281
497647,206053
405436,225263
421749,205113
413579,212515
450738,205726
513016,205546
520011,210733
530585,204913
473814,218708
505184,205596
408863,206404
447360,213186
494478,204667
497999,209140
428499,207210
439922,213807
385675,208168
405870,223658
387468,239916
412884,203592
386466,208173
408653,205225
388708,205225
408961,204918
383302,208521
392656,219012
394929,310705
412925,218500
387652,211284
384049,211282
382873,221754
383967,220967
383072,255672
383702,208180
387559,203826
411261,208754
383918,211666
383238,208283
387543,212340
383174,208640
387464,208129
383327,209932
448718,208194
382867,206010
390208,212831
402213,212138
387207,219461
429049,206566
387388,209029
409521,207148
388827,212639
423682,204738
382564,220143
399942,205084
387537,205042
415169,212640
383401,204657
409300,210237
389673,209230
399468,210914
387490,203797
400258,222097
389347,236668
399823,206243
387390,310592
409106,314551
389348,208471
439844,313527
383078,246327
403415,208283
387448,216860
403390,208397
406486,204934
388512,218413
382621,208656
411971,233521
389503,205511
389331,205832
383628,209277
441236,205791
411039,206436
558379,220117
536230,226249
501745,203167
450740,208547
466518,231407
425395,205819
504294,214748
484225,211171
421720,208613
421105,204177
507557,219031
407073,217978
411671,207957
388810,207952
392058,241279
402695,220162
389972,215614
389865,209495
399135,217985
396076,210884
383220,207983
383604,224138
387598,216463
417590,206345
390956,225874
435236,221617
390236,209033
406967,213304
389110,213791
383065,205856
383179,205702
400856,213981
383202,206382
389802,210380
382329,206461
405204,218269
383223,205711
389513,205667
383342,224291
389548,225076
390403,205262
394975,206679
383399,203964
422879,205338
391723,204997
394519,224613
632249,208803
629893,212922
646339,216478
660256,206871
687636,209290
616049,207185
623143,237744
638980,208938
603598,208015
634904,226188
637237,249022
657672,205799
628261,206873
628129,242015
609448,208107
647116,215709
632138,236049
660332,206431
668851,205730
614823,219702
615793,207278
619986,211197
624452,349438
674507,235783
644080,210607
660923,208274
625731,206200
624246,206960
604609,212916
663329,213966
671615,208511
708533,205565
639182,206068
617287,228940
622467,208011
642443,219333
623539,234060
598583,208098
665664,205240
654831,216013
653846,208093
654658,221700
661280,207316
651328,224391
616299,204587
603158,209119
611461,213314
656638,205719
633822,206696
