eg,ch
54467,70518
61935,80965
80133,81517
153943,59633
87524,49253
56099,51952
106726,55051
107254,53395
111446,84360
102770,84059
104659,53076
95560,62109
104301,88409
126133,56713
102433,62568
56527,77753
90910,56402
97356,97797
63863,87065
67472,100158
56136,85107
71039,57203
57263,54320
100325,49538
58003,51743
57251,69744
56769,51166
86077,87898
57445,62033
56860,84557
99928,109009
58217,60360
59242,78144
54328,55325
70091,84556
98838,77920
57755,55120
56707,56240
59045,53204
64608,55736
58530,74840
100551,83622
101734,48471
57344,64784
126167,45527
56980,63158
56171,54205
56126,60114
56573,37981
57911,36811
57381,54106
105246,38195
101278,54997
60189,56037
69484,84012
65887,47191
100661,46232
57390,51653
58459,79996
105964,82268
60386,75984
83108,52491
59805,58234
59148,66818
115117,53985
92326,75283
57962,80330
84527,79559
71519,77627
102930,82244
58829,72936
57334,78600
91946,83939
121223,82115
106568,80661
57204,80592
73797,52533
57089,55116
60277,53454
57435,53909
56401,52777
65009,62338
107438,54426
61464,48405
57747,52605
99504,51471
101193,70184
83114,51232
68618,53883
77789,65496
84303,47771
140428,62706
95017,47689
89920,46014
88647,51862
96082,51933
95842,48456
118327,51668
93959,52815
95866,53768
91289,52555
91034,54839
94079,54027
90998,53165
56230,51111
56520,52713
96351,52458
89709,51976
150473,52696
99320,55728
101344,52024
98197,50714
150128,50084
101646,52392
101511,50993
94685,44415
102749,48714
94461,46653
98344,48395
92874,59192
104000,42373
54535,43247
79808,148882
75403,78645
84621,74471
54064,83170
60144,93230
62818,47214
54391,43330
98806,72053
120548,78749
110125,70615
56636,122616
74697,74158
64385,70762
56519,73162
66046,73542
85788,59904
93154,52292
55978,82695
54402,81238
54205,80019
56552,76965
56016,74717
57458,53206
56199,72193
57744,53202
91623,57042
102813,57195
56976,54381
57131,53696
56322,55754
57418,51276
54656,49911
83591,51644
66500,58309
56331,54138
80812,54952
56770,51200
56264,72730
90872,55336
75650,60496
76288,57173
83181,55842
84213,50599
105336,55477
87022,136852
84301,47745
56051,52338
59398,65867
56650,62565
71365,50535
56211,124970
81206,47250
61283,50372
100430,47338
54394,65823
56386,48127
75869,46008
56661,43011
58867,50680
62771,44281
119018,65025
56642,52722
80378,71860
56286,114582
56521,72461
55968,81243
85650,49795
56208,48376
60937,80124
55590,55691
55892,73946
55871,86778
98477,74717
108927,51253
99845,57352
86595,71347
87563,59193
91227,73048
90371,73819
87916,75353
90824,74176
89986,60658
92383,75099
56713,75152
56294,71431
55955,73832
55819,55009
80197,80346
56301,51723
55979,55466
55540,84994
55719,71833
56394,78317
55555,85571
56634,53393
55677,72519
61131,72701
55717,73914
56466,52688
98258,133031
55776,76386
56098,128907
56501,90291
62549,76661
56093,78344
56381,63161
56752,53347
55998,66393
71296,90121
55884,50771
56656,59324
64166,82744
56907,65446
56683,75287
57028,74540
57584,67306
56393,74735
104432,69749
56771,48631
56832,100571
63445,51399
71954,73271
53951,97145
58254,73294
57354,74194
56423,74108
58693,75230
71709,71720
53957,76594
55896,71752
56684,69061
56903,71216
56912,69563
55832,68964
63188,66299
56720,70222
56205,77514
56031,71255
55888,103812
56137,51237
57137,50731
56606,49498
55930,80792
55775,52659
56371,112420
56632,54538
53800,49280
96909,56538
55537,64607
55773,91691
56266,62885
53023,84869
53054,62947
53853,58751
63509,58040
56232,113074
55845,52498
53187,63832
53659,49859
52995,51128
52932,52057
53066,49963
55703,83407
55570,73573
55431,86291
55711,53738
55921,72381
59064,57033
70136,67990
55664,55001
56199,55466
55544,102069
66661,84829
53760,86756
55539,79280
55203,76973
55365,73604
56010,86092
56241,89933
56040,81385
56221,74893
55354,73490
55861,75071
57597,80032
58151,63404
56698,53131
64355,74795
56669,53647
55884,80298
57724,50632
56680,55472
56395,89521
55523,88923
55882,58734
56652,101730
58982,192715
58568,96944
56706,87211
73871,93186
55934,91913
58437,79621
57502,77998
56914,57940
56847,107467
57901,139850
56741,71912
56407,104573
56424,81989
59451,77392
57039,113647
79275,84010
54197,84799
55621,111653
83397,98197
56543,79502
59218,104482
56518,78909
56304,85328
71690,84021
64503,79702
54223,72587
65611,75452
56167,130957
54241,71493
55096,112803
73947,77650
56483,75760
57141,103493
56733,71963
73191,82286
57216,135085
56574,73142
55544,51720
55677,56603
56760,83242
55827,81397
56773,77939
55984,85643
56295,59990
56300,101099
54421,129845
53967,85067
54075,47920
54000,71923
56104,72971
65554,86266
57531,56970
55833,74195
64447,98933
53328,76026
55666,71261
55559,65989
56378,69067
56048,63561
56861,63382
54024,76609
56741,67923
79173,61146
94000,63985
94957,60952
157946,59944
98075,60658
88528,63939
89909,45355
92783,48952
91993,48602
65079,41751
72951,60506
86401,87419
64656,80024
57646,64992
58757,68263
59289,87297
95114,65779
57500,86466
56686,90053
86223,92170
76466,73170
97480,86180
85994,93828
58157,102036
90175,94581
93116,64543
87746,86204
87069,95170
57402,93621
89804,62461
87054,115949
91265,92230
57172,64654
57125,82019
64996,60162
101376,64077
57223,104565
91699,87952
95949,80099
54998,84799
55375,66004
63077,81637
57118,61120
58893,108881
57053,64565
56844,82248
56415,92992
95933,70150
58359,106697
58649,87727
55646,102021
56016,95770
55624,141157
87463,80441
56139,68604
58960,61429
103378,68653
94766,55669
101725,84280
56571,65709
95240,70119
95654,107157
95679,58319
57084,96850
56911,63917
81514,97418
93523,54525
90170,51598
56466,49698
94670,50922
149986,53060
57954,51528
96999,51176
84925,42243
150672,43125
98592,61741
97443,46297
57226,47317
86591,54047
85078,103340
103771,107407
92325,59999
95222,60864
97465,77407
56546,66606
57762,60835
54274,60642
56248,61085
90465,59221
88881,61119
88791,108794
88079,99682
87332,93573
136339,94589
88911,61640
88142,83917
83476,92581
88007,106168
84866,73408
87234,72069
87461,58437
87036,71692
94180,55135
89476,105073
88977,57032
89554,152100
88915,88874
88909,80150
89200,79447
87439,106931
86856,65907
144694,63994
86721,89707
86100,93015
84197,86376
84626,84880
84410,97010
85856,86690
87032,87365
