eg,ch
386441,247172
395873,283889
384403,320562
414675,300709
421656,313072
424290,309101
453936,312178
662878,303322
624697,309143
725347,381730
669203,283443
803907,301127
673174,299915
656033,304311
672870,308582
722563,242921
607542,271395
410344,259499
383761,295503
757467,271430
797794,327283
761645,208427
417047,206568
383662,246088
410760,206762
396257,205546
432904,220534
383339,308109
513763,220223
396289,223311
480681,206008
397756,208221
444736,208488
383358,216082
471242,216890
438966,209769
385015,208325
387919,210578
383222,215612
383769,215526
383877,228401
383508,209381
400508,256698
540025,252885
385367,208487
527027,227057
583662,221166
462364,213834
415516,207356
586139,213646
406957,234222
383895,211257
523795,215662
388540,247936
383137,220607
585524,225495
451322,207871
411630,214333
383186,223787
476349,302063
457868,315534
422465,223524
446698,209443
505101,209147
412012,206652
438051,212014
414500,244113
423561,211132
500273,249354
419867,223811
574893,207082
447864,207494
433961,207727
388978,215694
457165,215181
688056,212280
384001,261351
578259,237646
513291,229313
442079,259237
423189,213888
433919,250182
420546,251356
419530,206249
688055,210838
417062,206298
383812,208416
443211,213282
383959,231463
389215,232761
434176,206727
606558,212174
687979,212566
691507,207284
423832,205997
407862,331858
384277,303408
462567,323735
471750,326375
788722,301726
476611,228977
384164,245395
403345,302076
388327,301382
392145,267329
384032,310250
402580,309898
384361,301221
392031,300838
756811,290871
676494,326855
795133,293162
732293,289311
701449,205472
511227,270771
384913,329491
732797,207182
440183,220691
466711,214523
412660,208450
721484,210004
708758,243716
603045,207057
432707,206240
419454,226329
421660,206210
575835,210290
533298,206249
402066,212082
384244,208255
394567,212272
383471,212827
406686,206043
389679,206242
390797,210989
504303,206796
433577,207052
391506,224487
426936,216784
525288,207778
667940,220959
409300,230855
422430,206452
390712,206991
383850,218300
483133,213178
457049,209577
573491,211156
571410,240619
423577,206599
412352,220074
598376,204782
425525,237951
664595,226241
436755,241318
429008,226373
437299,207869
383934,216815
413353,235805
393478,226140
400719,211418
456943,207544
415129,240315
384030,211351
401835,205923
390411,237776
421827,220370
643606,205467
386577,207788
417393,211288
478156,206003
504799,211692
424524,210706
409998,209360
437562,205258
415588,206051
490039,205860
396174,207912
383497,209746
574896,210643
411470,205124
383894,218667
571857,324130
383215,315229
538001,311241
383805,331049
565325,290526
406088,277560
411550,295038
403325,295156
383806,213448
647760,207015
426644,207524
468752,206680
586538,225460
416394,212912
758038,205626
397343,209466
397606,208647
398004,207858
405433,207900
429335,240618
560363,205419
431634,207469
390135,225405
419412,205519
393321,205882
391342,263452
389811,292848
392929,210535
383024,212130
406030,222964
471594,205663
402001,218021
409319,211708
517551,204674
389051,212375
384639,209628
396951,213153
383350,210206
387600,211831
383765,247720
387791,206307
390020,206554
384152,209780
391244,227243
387930,204370
392890,205146
383497,214664
383174,205528
387840,207373
383189,205960
383321,213795
575133,213614
571491,211818
411684,219815
407009,205741
725344,213964
383946,215183
428899,206595
399986,220420
444919,228717
384025,274114
546425,300189
725980,299510
756943,334374
670191,298465
469950,323693
438183,298684
686836,321954
537915,219983
431046,213420
503038,217425
483108,216143
383112,206425
416134,206708
425469,217705
440152,231837
384412,213645
396645,209646
417508,236335
398782,205901
383308,209876
402561,211276
597384,207439
394470,213834
394481,205717
384095,212336
404350,209436
383347,205267
383308,241010
382481,209152
422177,209208
440147,219492
383312,206545
403743,210524
386958,225113
577659,219487
637717,207246
650232,207384
415890,206239
418455,208591
392750,238733
396140,215951
386009,213372
388524,206189
395953,213359
394563,217582
383378,206913
444192,209600
434316,208338
404113,226629
391100,221714
394410,206928
395191,215418
396628,216756
403249,206978
416743,218590
415089,206859
407943,206850
383037,212508
389384,225551
475183,206492
399436,205466
383607,205650
408650,208209
393265,205736
417027,205733
426849,229978
411561,206431
396500,217205
518151,244389
389911,206626
426868,208099
383879,214031
392228,215912
442609,214275
389206,210842
383381,228241
416791,207077
383217,209708
388799,227734
398274,207438
407877,207814
391244,212141
413988,208565
384194,240920
428880,208878
383878,248684
394615,219188
388145,212002
391465,222088
390409,210206
391222,214540
383620,373751
390474,302569
383489,299305
426164,327664
383654,299722
406938,300540
383846,302061
389645,219917
388378,265518
393021,218570
387902,221732
391537,304384
401697,237501
403609,273030
385962,234616
402718,214801
394871,207122
421752,262636
396364,270482
415358,215213
397560,243463
411227,257453
384007,212994
423872,214269
384901,217626
463255,219956
384047,208836
419543,207962
383687,226151
433341,209216
388446,225374
413011,252084
407532,222338
417836,231944
925648,216950
397089,298919
390283,434615
803667,301028
396606,233929
392038,212144
410957,215808
407486,219853
383833,251339
427213,273839
384181,239704
420926,210855
388359,215180
389586,231536
441841,270088
389036,315524
389334,316199
383810,209063
387651,214088
389313,220364
394118,205194
387041,206776
384037,301305
415092,208364
396580,206500
415193,207061
383455,206559
415817,318810
389250,348208
391565,334934
452201,344735
433993,309793
408526,320356
394255,317816
383569,322668
383569,327319
412446,355678
400422,368612
383528,318932
412623,318828
391407,322468
390191,319089
392138,320661
383558,308236
383594,302741
383780,330605
383604,317366
430590,356446
383712,324234
407749,319151
383675,323804
395150,319859
390319,316432
386517,310455
383830,332317
386207,316761
383412,310460
406812,323194
383429,313871
446339,319687
387987,344137
445313,320274
390969,289933
383614,210791
394823,207119
390410,236009
383560,215719
386185,223093
383369,223489
389603,305263
383542,206856
391074,222929
384091,228172
430603,206593
449578,205683
392392,205908
402718,302311
427403,274486
430628,243274
383732,267012
388085,223252
383367,207804
407697,206418
400863,240700
443131,225367
423621,236528
414368,204980
387558,209908
421661,221007
383923,206455
540091,206810
383247,219239
425980,231137
383211,207500
410432,221474
552860,232269
615331,214684
383417,206541
383045,205853
383379,269114
429004,299539
387955,331255
383489,301782
383409,300026
415535,306914
388205,299230
383158,205881
388161,265252
383827,207909
383377,205912
386249,226199
384237,207291
383163,210159
394825,206903
408319,206237
384208,205055
388323,205386
382665,239282
389034,206549
434382,205636
383308,205432
383903,226990
390308,247006
384091,220613
392311,227285
383851,251422
441271,262035
390696,312404
383178,207636
383763,223332
418620,251790
384413,206394
401588,311203
383786,275657
494918,224543
415592,207191
383988,210743
383556,233140
426438,235322
617240,207156
386582,204707
393793,204895
450013,206408
416867,213258
649309,214999
398097,206277
426303,206040
615161,262386
422134,229071
400000,251415
482797,227810
461164,219586
384015,230306
423247,224750
400876,224383
682103,205287
660093,219875
