eg,ch
9708,13829
9987,13899
8800,13619
9499,13828
9359,13689
9568,13549
8870,13549
10546,13480
11454,13549
9219,13550
9568,25422
10476,14248
8660,14178
9568,14177
9149,14178
8870,13759
9149,14178
9079,14178
8590,14248
9010,14387
9079,14038
8590,14248
9080,14248
8731,14247
8800,14178
8730,14318
7543,14317
7753,14317
7403,14178
7054,14108
7263,14178
6216,14317
8102,14178
8242,14247
20114,14317
19416,14177
20324,14387
21930,13689
21790,14178
21511,14247
22070,13200
21930,13758
7334,14946
19765,19835
7822,18019
19974,14597
7892,14737
19695,14597
7892,14457
19904,13549
19346,13619
20115,13480
7962,12711
19765,13549
7822,12990
20044,13060
7403,12781
19765,12990
7892,12781
19835,12920
19206,11873
19556,12432
19975,26889
7752,9428
19695,8940
7264,8731
20184,8800
7752,8451
20044,11593
7823,14038
19974,12152
19346,12222
19835,11245
7822,11245
19765,11245
7054,11384
19695,11244
7752,10755
20184,11244
7822,10825
19416,11244
19974,11245
7752,11244
19974,11314
7822,11175
19765,11314
7752,10546
19765,11314
19695,11315
20114,11244
7823,11314
20114,10826
7123,11244
20324,11245
19415,11315
19904,10756
7822,11315
20394,11314
7752,11245
19416,11314
19905,11174
7054,11245
19905,10686
7822,11245
19835,11315
7823,11244
20394,11244
19625,11104
19625,11105
20254,11314
20114,11244
19486,11245
20324,11245
7753,11314
19765,11245
7822,11175
19695,11175
7892,23396
11454,10825
20533,10755
7822,10616
20115,10755
7753,9987
20115,10756
7893,10685
19975,10826
7124,10755
19695,10756
7752,10057
20114,10826
19066,10826
20254,10755
19555,10755
20114,10825
19696,10685
20324,10756
7822,10686
19416,10825
19695,10756
7123,10825
19695,10686
7822,10756
19905,10686
19555,10756
11314,10895
22000,10337
20394,10756
22279,10755
22629,10756
10895,10336
12292,10826
10337,10685
10895,10756
10755,10755
10965,10057
10197,10756
10407,10196
9988,10826
10197,10686
10336,10895
9568,10826
9847,10756
9917,10685
9918,10686
9499,10755
9917,10756
21232,10266
23118,10685
21301,10825
12013,10825
22488,10755
12082,10755
22279,10826
11664,10826
11245,10756
12013,10756
22279,10825
21231,10756
22908,10685
21162,10755
12152,10896
21511,10825
23187,10826
21232,10756
22769,10406
21092,10756
23048,10057
21581,10267
23327,10895
21231,10686
23257,10686
21442,10686
23047,10127
21092,10895
21511,10756
11942,10685
11804,10756
11873,10825
11873,10686
12152,10825
11734,9987
12152,10825
11523,10476
12152,10825
11035,10756
11943,10825
11943,10825
12083,10826
12083,10057
11943,10755
12083,10685
11524,10826
11873,9987
12082,10127
11943,10756
11524,10755
12013,10756
11942,10755
12013,10755
12013,10686
12012,10686
11873,10407
12013,10895
12082,10826
12013,10755
11943,10546
11873,10825
11873,10825
11314,10756
11943,10266
11803,10616
11942,10895
11943,10686
11873,10127
11943,10825
12013,10686
11943,10685
11734,10546
11942,10895
11454,10756
11943,10895
12222,25632
11942,14178
12083,14178
12013,13688
11873,14038
11943,14247
12152,14247
11524,14107
12153,14108
12012,14108
11873,13968
11943,14178
11524,14247
11245,14108
12222,14178
11943,14177
11873,14247
12572,14178
11873,14248
11943,14178
12013,14108
12012,14107
11244,14248
11384,13968
11734,14178
11384,14247
11454,14108
11384,14108
10755,14178
10826,14108
10826,13689
10825,14178
10825,14178
10895,14108
10337,14178
