eg,ch
2221,10735
3484,19375
5922,18416
5852,27338
5726,18859
7178,18656
7511,19058
7330,20080
7440,18825
7941,19237
7314,27563
11064,19320
7053,15895
7182,18914
7049,18686
7124,18212
7132,18652
7080,18578
7551,18745
7388,18816
7495,18480
7400,18474
7403,18597
7351,18418
7356,18369
7265,18803
7224,18991
11329,19068
7151,18557
7102,19622
8333,18861
5967,28893
6118,19822
6148,18831
6107,18218
6077,19261
6002,18052
6434,18394
3316,18825
3295,23477
3388,15113
3046,20060
4855,10102
3038,7900
5962,11537
3652,9039
3818,11656
3740,12007
3924,7424
6116,7197
5945,9007
6043,10767
5823,11485
6053,10505
6008,6879
5904,13110
5820,7412
3621,10063
5405,11407
3748,8797
3712,9619
6010,11340
5957,9646
6077,7114
6023,10326
5820,10520
6065,7685
6076,11162
5922,11124
8610,7001
6316,7848
5987,10927
5946,8726
5817,10915
5960,10853
5884,11396
6100,9835
5872,11100
5840,7024
5942,7235
5770,8150
5795,9408
6087,7862
5977,6942
5850,10660
6003,10525
5940,9882
5643,9833
6160,10417
6104,11350
5958,11037
5954,10718
5922,8493
5873,5507
5875,8225
5897,7447
6202,10307
5937,14825
5980,10743
6247,15890
6173,20372
6143,17727
6867,16568
5567,15827
5872,15990
6182,15860
5944,16385
8197,24270
5687,14606
6023,15942
6272,15372
5825,16530
5830,17050
9370,15770
6007,16737
6060,18500
3351,16110
3290,15763
3373,22243
3106,47218
6014,15420
2991,16898
5852,39980
5950,19283
9010,18772
9772,19126
6554,19092
4069,21009
3411,19874
5158,18914
5199,18791
3085,19511
2932,18850
5076,21225
4477,19892
4501,18197
4602,18302
3070,18394
5077,28203
4692,18886
3000,19028
3801,18227
2873,18243
14362,19089
5825,18713
3256,18301
3159,15438
4914,16288
11574,15950
3145,15540
4936,15915
3329,17043
3021,16074
3447,15686
5008,15627
4532,16147
3125,15495
3820,15787
4725,14976
2971,16316
2852,16528
4625,20282
4624,16434
4636,16124
2988,16998
3800,16213
4950,16653
4992,16070
5939,15940
3408,15297
4736,16162
4638,15888
4718,15758
3009,16346
4891,22578
5086,16463
4650,15570
3141,19578
3681,12782
4887,11075
4710,16365
4900,16657
4678,15735
15842,16532
4741,16135
3101,17178
6475,16798
4660,16228
4134,16197
5333,30775
3006,16133
4703,17390
3348,14838
3364,22630
5910,10828
5832,16230
6060,21092
6237,11001
19820,16472
7572,15568
7369,22673
7295,13552
7375,9980
7449,41600
7498,22708
7591,16237
8160,15625
7425,15747
7452,15422
7464,15380
7363,26195
7360,16775
7351,16270
7489,15910
7347,17514
11717,16975
7111,15842
7332,38310
7427,17013
7298,16015
7363,26592
7253,34809
7507,12725
11409,16523
7185,16504
7520,15242
7120,15530
7148,16320
7108,26838
9995,20642
5967,15873
5783,15784
5927,16205
5990,15455
5908,67843
6250,13303
6010,15665
6162,22614
6112,15700
6080,15486
6252,15192
8960,21968
6188,14985
7124,21901
7052,15568
7144,15807
6988,15992
7160,16677
7102,15813
11332,17180
5863,16323
4737,15380
3106,16060
2782,24917
3314,15213
2971,9044
2324,16382
5628,15642
5593,15528
6163,15510
6143,15270
6365,19290
10012,16340
9695,15390
3928,15852
3302,15427
3308,16027
4952,16593
3032,15316
2971,13477
3556,27050
3387,15450
5920,20702
5835,19383
5632,16555
5825,33548
5965,15527
6297,15487
3986,15645
6088,15860
6267,15925
6205,16912
6272,23202
6000,16835
6210,15795
6195,16093
6068,22750
6285,17190
6115,15754
6142,14782
8943,15877
6080,15880
6003,21430
6145,18210
6148,17040
9263,15642
6045,15752
6527,15908
6055,15980
10538,15852
5742,16215
5808,20095
6160,32384
5838,18271
5923,18080
5982,19221
6005,18643
5855,20693
5905,18751
5855,19803
6310,19154
5835,19754
7600,16370
7311,16567
9009,15857
7018,16070
7213,15595
7111,16420
7010,14482
7547,16378
7311,28062
11216,16273
5897,18518
3331,16640
3381,16456
3304,23936
3143,17137
4330,17962
6133,18855
4965,27071
6012,18311
5783,19117
6097,18856
6017,19258
5960,18240
3337,18520
3321,18310
3087,19209
4425,18677
2854,26471
2963,18305
6050,18804
5740,18348
6137,18274
6105,18914
6263,17754
5792,12535
5948,9572
5935,7892
5902,10030
45529,8596
4622,10193
3463,22742
6058,16110
5970,15370
6058,15700
6475,15352
6130,15434
5893,15813
6023,15603
6008,21540
5888,15540
7031,15826
7381,15723
10218,23443
7680,16948
7296,16076
12591,29519
5867,18855
6005,18747
6183,19243
6242,19311
6245,18739
6440,18341
6253,19003
6172,18704
6445,18609
6170,18307
5802,18742
6195,18210
5892,18581
5860,18668
5962,18680
6160,14769
5910,19009
5997,14547
5975,16000
9160,16303
6270,15862
6750,16150
5865,15788
5927,19133
5980,29538
6027,14790
6240,10675
5977,15240
9227,15945
6565,30064
2640,35113
2622,19308
2456,19006
2252,18338
2189,53624
2202,20437
3727,13105
6113,32491
6708,15423
6185,15670
6972,14983
7345,15764
7246,15795
5605,16162
3346,15217
3308,15563
3329,16340
4402,15827
3033,16945
2973,16448
6595,16415
6180,16467
5920,16515
7406,17777
7489,18262
10787,15642
7388,14372
7307,15795
7323,15813
7074,16452
7049,15968
7865,16256
9970,16272
6325,15520
3945,16160
5598,29430
5712,17340
5813,17414
5655,16173
5700,15396
5943,16300
3926,16888
6070,15755
6180,17427
6148,16500
6048,13195
6232,16455
5958,16143
7707,15597
7259,16153
12010,15972
6984,17414
11390,14280
7028,15768
7206,25840
7139,15640
7216,15575
7089,15654
9795,15543
5920,16000
5621,15396
5953,15343
6130,33670
5977,16348
5725,15895
6183,19027
6015,19227
6030,12867
7090,15676
5957,26740
6012,16433
5833,15780
6392,16242
6355,16560
9318,15647
6170,15868
3356,16660
3331,22867
3551,16510
3527,27020
6008,23122
5892,31201
5823,15880
6050,65534
6153,21153
5425,11177
3326,7522
3302,13129
3363,11982
3066,11108
3084,14370
4294,11916
5877,11369
5760,11646
7554,7123
7594,11100
7511,10668
7292,6535
7390,10772
7467,11838
7212,7256
7532,7130
7523,13520
7240,6475
7255,9653
7593,10717
6982,10187
7025,11501
7443,13227
7692,10644
6040,10843
6175,10875
6170,12705
6095,11780
6060,8790
6100,10604
6277,11808
6118,7648
6430,7363
6040,6699
6203,12380
6243,11592
6130,10785
7748,10530
7114,10399
7270,7362
7099,7190
7148,10160
5645,10681
3575,10433
3982,11272
5556,11821
5515,7048
6078,7717
6795,7405
5890,7985
4192,11559
6945,20751
14129,9762
5562,7795
6120,7097
6040,19981
6032,23177
6527,24213
6063,16288
75915,39753
6173,16595
6310,26633
7105,16684
6038,15925
8915,17147
5890,17618
3324,13370
3308,16038
5375,16245
3079,16122
2930,15725
3666,17830
3767,23000
6160,26995
6105,15538
6232,16923
6173,25746
6345,16107
5935,15868
10115,18580
6255,15408
7575,15645
3383,15825
5973,22700
3336,17080
3305,15866
3324,19680
3081,19037
5084,19622
2909,23972
2872,18932
3678,19342
5958,18443
9338,18828
5867,19234
5867,18564
6357,18717
3435,18736
3541,18264
4480,18945
3415,19360
5185,18416
5259,19040
3280,28222
2919,16463
4756,16723
3067,16347
5054,17443
3718,17563
