eg,ch
27568917,31577907
44667117,24407863
30244524,24532841
37320396,25396715
40838255,28358384
43385790,27705671
51225065,22865166
84641204,23748462
43714639,23310267
66438765,25351524
88658897,25153887
36746355,25237374
34259972,22924526
29864921,23817812
30036034,25948352
34599133,27822921
31244833,25661460
31840939,22821311
32623467,23508977
32380577,24891624
28606564,24008833
65223374,23240546
62727608,22956899
44353483,26200857
36127293,23541126
34598063,22663167
32186164,22440568
29670390,23656569
28456742,24630579
28066663,22518918
28077505,22942505
28795552,22528670
28646470,24983991
29552448,29219738
31791698,41331811
33581044,45708281
31456485,30724443
31220252,26579002
30576830,25175410
27992055,26100922
27901535,25989301
32016873,23873700
29849097,24456301
29161741,27340276
29027858,26391544
28102204,24390588
28849131,24399859
27789230,26090809
30906685,22998895
28458249,22919269
29010948,22819666
29408905,25655129
32158196,27066495
31474190,24735508
30450527,23981667
44230114,23669433
45178692,28432435
48150831,25417946
46674827,25978994
42558545,23514042
30295995,26510668
29871640,24966054
29980265,22988542
28594936,22835795
30893332,22577733
29716687,24668337
29318036,22631240
30716081,22576890
29125523,22809607
28941840,22634135
29349051,22616441
29601969,22676331
30959022,22748902
34817540,23285711
30188742,36502883
41196174,49160266
32852868,34812310
30310178,44995810
31856668,42410098
29467067,25332259
28682438,27842071
29692118,27640380
33095799,24467433
28049548,25702744
28053009,23798523
29880797,23740693
28659291,22924464
30540423,22795702
28895838,24212018
28881673,27218510
41728398,24518981
40511698,25040767
40970205,23936994
39403013,28833713
34979689,24690628
28272515,25912242
27871316,24479470
28480188,25640621
30329974,24127262
28736496,22988061
28269131,22641498
28438609,22469283
28587654,22458919
28561094,22781863
28118080,22736460
28230358,23120768
28074955,24118227
30787129,25035508
30450407,25612650
31114049,24440171
29220574,23247116
28647931,24403550
29142987,24285047
29342686,26200533
28261040,26529726
27237120,23848542
27895110,26855160
27928743,26550588
27845707,26459141
30813473,26451254
28523898,26621145
27776799,25949468
29695952,22562553
27880988,22815968
27964666,22674985
29860223,25589963
37684464,23656455
38999416,22426509
39325292,22669259
38896279,22526107
39965810,25436314
28563379,22639842
29633443,24091398
28349878,23611253
27968275,23062840
28016751,23003728
31239670,22655760
31961825,23108785
27941512,22554926
27865909,22400935
27914289,22884263
30602812,25169244
28205531,25165183
27990574,22933998
28707332,24894308
27740194,24528252
27514292,22647969
29615497,22867135
28030070,25502719
28169457,23666542
28032270,25402235
27710158,23691605
27860847,22728023
28806337,27312376
27681567,25929166
27620740,22788835
31868632,23317097
28652567,23559459
29116165,22819964
27304136,22734141
28675979,25118067
28622669,26491895
30758924,26477771
43907197,27191543
40255801,26451104
39450266,26128183
38595005,24134667
37586635,25141232
28546285,23030652
28888379,25560582
28258372,25053220
28720222,24121957
30135373,24486953
28791157,26718600
28699062,24013178
29059195,25390820
28271807,23180583
29741553,22485773
28518437,22596234
28306952,22489055
30984908,22677151
30603882,22787690
30296448,22618045
30775193,22715158
37345526,24716777
38953944,22729514
29304004,22816348
28191986,23027225
29503346,22525528
34159713,22529876
33194419,23216412
36911884,22533709
64029749,23147360
77643970,24758500
133782221,24714626
164630211,25176749
76468751,23209783
42004568,24631581
37904796,22653910
35737404,22569268
