eg,ch
44384366,21103495
35781043,21828901
34097363,23242691
28687564,22922400
31450792,22683415
29097361,22773070
28859363,23821913
30176837,22131998
33985677,21913390
36540274,22320237
34166976,22741194
41641921,22882246
32159687,22686432
31181298,22911113
32767078,24452293
28360671,22384666
28058780,25629734
29629418,23240787
28908245,22614596
30731163,25170738
32509949,22691580
35073725,22337338
37665850,23014843
58919960,22032231
71520454,22879699
74531397,21574466
115660565,22432971
61812385,27425366
39309149,27529670
33544324,32675851
31235667,27270267
28145874,27238418
28456472,29135758
28797635,25916585
31948627,22326142
36692983,23750391
31486926,23936851
36283198,24971550
37215135,22117344
32446121,23047297
28982926,23015093
28363689,22035429
37033324,22731354
32734290,22292261
31779011,25594106
30715493,23273552
29883179,23169811
27833392,33473370
30257934,40282898
32037773,23938012
38180421,28202485
32999907,22705669
29240226,33868323
40224924,29028737
29231767,25926311
33469472,28739246
53276160,34003118
73196224,33567704
41469169,32995203
44209957,29595410
71345805,28191413
49896708,56914143
38132864,43809448
42646992,36247347
35884744,51243922
44721668,40566736
36291538,32026518
43046889,41474541
32435973,31519945
32322771,24514999
32794594,21603281
32452968,23431063
40111988,23204872
35302790,21857059
30983280,22674813
32761417,23001174
28203149,23496952
31735375,21453373
31327552,22861484
38775306,23138724
37748772,23938304
38397436,22638412
31849935,22622392
32213987,23250984
28413329,21772436
28710786,22699081
28499200,22221703
29533000,21532798
33798496,21876689
43945685,21648869
45443510,21613179
46734362,22833034
42434105,21957485
41676529,21567273
29117631,23768756
28922098,22704632
29086726,24617350
29388677,21262688
28223322,24473973
28160771,23902165
28702516,21625112
29818307,21536138
31138508,33544944
30667837,40662410
31011859,34030183
33723374,23886475
30286608,22994287
31144739,22780601
30557288,27248359
28956634,25959350
28760660,26243002
27661262,26602701
27975698,25711589
30432711,25565047
28895207,25189122
40890194,21455637
30054391,22033252
39389956,21928926
33128259,21819919
42599099,22056803
36948612,22752382
33074100,21748432
37468140,25114471
45698245,26845511
48708967,22208949
49444997,23928896
45285731,42529141
48362657,36920721
36630350,32863293
39668807,23735310
39219718,22370944
36104381,23399404
47951183,28433542
147095943,35808959
105123719,28783201
87241853,22510526
164531695,22476290
125945914,26467589
38027907,23903687
38331021,22869644
29368433,22690448
27753373,23106773
29576525,22584133
34756867,23714622
31718632,40143193
29835810,24947115
31801705,24351485
28382026,25300307
28564621,24321773
38847634,25314039
49663242,30667014
46585932,42785234
45166919,44428043
29459063,48638109
42745821,27076768
57892709,23184897
59273867,26154628
69374984,22578575
92943170,22463271
47606190,21606717
28285386,21431007
33873603,21557604
31852666,21631261
31883391,21481445
35867451,21542148
33498007,21860834
34083541,23417022
31877961,26786353
30515416,22632907
30782987,21850035
31408866,22118568
30639528,22687055
34212867,21994244
41786276,21890640
29162128,21596564
29079897,26973335
29638330,44603290
32010109,29556796
32344685,25534680
31313763,22997347
30550499,22477447
30759814,23867314
30789130,23938318
37330556,21808985
28623000,22967354
48101666,21940014
31232433,24328214
37425982,22677673
43629173,22089914
43188533,25074921
46290965,22145494
42942681,21737386
40873253,22760899
46859298,25591629
32692089,26511682
77552146,31816963
78455641,30912086
51490309,29279393
56338746,25326888
32216221,24676597
