eg,ch
28961,9316
3552,10517
3437,12156
3101,14536
5968,11524
3381,13069
5083,39230
13868,15134
5567,16491
5135,10964
12969,10989
5456,32083
4793,15218
5945,13946
5673,12292
5000,13977
19005,13165
3296,16813
4907,14622
5134,60116
3306,18599
77250,13688
5720,14192
4912,12355
5064,11690
4722,11554
16871,15584
6104,12179
4091,9835
4836,11418
13322,10608
4848,10019
3393,12208
6362,11044
5695,17980
3520,17462
13750,11699
4907,12893
5075,14383
5082,11100
3036,11304
4023,14436
14898,13044
14981,13001
5676,10293
5292,31809
5125,13285
20306,27535
5980,12541
5162,12600
6190,11779
3266,13119
7518,18953
6027,54138
4960,14925
6236,12131
4523,12158
3092,11803
4672,12810
4848,13596
3106,14883
33139,10674
6199,50082
13811,12381
14284,17366
3445,13299
4946,14932
6589,12279
5014,15358
5114,10791
4638,8794
4827,7728
16349,14046
5268,12100
5032,9546
4399,8329
3202,7936
5718,7457
4828,9855
3689,12101
3620,12012
4164,18186
5248,11590
6203,8903
3976,14287
4723,7491
3501,21500
3537,11745
3692,12670
3918,13506
5306,15725
3567,14520
3717,13469
5562,13265
3388,8134
3422,12410
3284,13719
5212,12042
5400,10732
11361,12129
25553,15480
3536,12075
3443,11735
3388,12484
7336,12280
4100,12612
3357,8373
8534,11801
4139,23901
5011,44166
5354,24645
5144,10357
3957,9218
5475,8254
3554,11432
3731,12074
4766,20694
3818,11997
6503,11409
3392,12788
5620,11251
3386,13919
3763,11933
4213,15360
3465,13439
3236,12009
6608,12056
4128,14307
3335,12311
6080,15025
5119,13537
3445,11762
6169,13558
5549,12205
12767,12239
3610,17301
3387,12364
3506,12235
3222,12451
5490,8514
3819,12565
3442,7563
3522,12426
5324,10236
6499,8042
3735,11422
5284,10705
5669,13314
5342,9395
5128,9315
43120,15434
3600,13568
4892,23040
6291,34711
3287,12927
4880,12504
4348,20232
5866,9410
5175,14096
5567,23162
31747,9799
3337,7924
3297,22276
5097,12248
5033,9057
15923,22501
5318,20034
4637,17957
2924,25860
3050,8199
3676,26250
