eg,ch
5025,11164
5240,25488
3543,15324
6473,26452
3642,15210
5651,15488
3870,16024
3435,15564
5145,16026
3390,15848
3432,16612
4117,15916
6082,15500
6120,15718
6353,15680
6110,15300
6142,14776
7437,21118
10120,16608
6140,17698
5982,15718
5962,16110
5977,15384
6070,15670
6146,15398
6035,15766
17010,19100
7671,18826
7320,20591
7197,19212
7409,19694
7249,18417
7243,19294
8655,18740
7280,18694
7287,24337
7200,15846
7631,20378
7495,20484
7206,11573
7256,13019
7166,12695
12012,11991
7209,8460
7403,12786
7292,9967
7293,9722
7044,7584
7218,8028
7443,11884
7409,11223
7363,13520
7493,11265
7480,12272
7280,11164
7354,11620
7751,9446
7326,12864
7495,8208
7446,11603
7550,7726
7320,12964
7332,10247
7218,11450
7200,11091
7231,12415
7287,12477
7437,10598
7111,11349
7350,11093
7234,9503
7136,10451
7052,11534
7221,9808
7151,11227
7249,11174
7428,10267
7473,10779
7227,11183
7440,9113
7415,7269
7846,12239
7567,8238
7224,15579
7382,7007
7305,6808
7326,10095
7218,10811
7240,9302
7350,8009
7375,5551
7379,7979
11375,11183
7317,24266
7176,26291
7271,36434
7357,15926
7271,16104
7209,23574
7630,26230
7351,15546
7388,19117
7677,18877
7203,18585
7228,19623
7203,16930
7190,16326
7200,16624
7382,16382
16296,17062
5952,26778
6015,16484
5910,20526
6320,18717
5975,18626
5843,19640
5986,27994
5800,15214
3646,15126
6137,36104
5950,11240
5913,10908
5996,9920
20517,21246
5890,17084
6160,21570
9135,12706
6243,12608
6058,16334
6120,22685
5933,18230
6488,12160
36905,12810
6057,12136
6393,12380
5946,12378
6076,15900
9228,14836
5875,12640
6743,18714
6072,15660
5990,15804
5870,13212
6110,18500
6648,17294
6677,16302
6323,15690
5913,15780
6004,15818
6237,15690
6068,15540
6095,15804
6246,15598
6002,15358
5965,15614
6370,15782
5938,12480
6066,15516
5985,25720
6087,12680
6193,26000
6018,15592
5997,15842
5958,22156
5965,15446
5987,15624
6130,21080
16535,26500
5947,15956
5947,16100
6060,16362
6897,15922
3533,15834
3423,19177
5658,19609
5739,19009
5064,24720
3264,19651
4884,19771
4756,20134
3390,18894
3379,18869
4830,18872
3199,18988
4798,18975
3898,17935
3217,19083
3028,18549
5346,19023
4546,18814
4554,25903
3473,20826
3187,19300
4319,19706
4717,18846
4822,17060
4846,16130
6034,26338
5407,15872
5353,15640
6622,15462
5345,15732
5131,15810
13802,26862
9001,15990
5105,15592
9976,15612
4010,16072
6213,23140
4079,16594
6181,16564
3914,15580
4104,16756
5133,16002
4759,16782
6098,16308
5200,17826
3204,16376
5788,16246
4820,15982
2964,16100
3130,17076
5600,14278
5096,11370
4977,14905
5026,9355
4946,10128
5196,15824
5404,15870
3460,16304
3150,25018
4689,13076
3197,19216
4108,15814
3012,15392
2885,20214
3405,15480
2737,15676
6052,15392
10063,31594
5915,16262
6047,16314
6002,15616
6036,17162
3591,15638
4842,17120
3629,16316
3534,16876
5770,17794
5572,27264
6008,17840
5940,27156
6140,26004
6446,16324
5956,13832
6643,22868
6110,10864
5970,24316
5990,16420
6996,22614
5912,16440
8552,16826
7455,16652
6140,16602
6515,16124
5877,16458
5930,16316
5978,16500
6002,17188
5987,15362
30875,15696
9487,16620
6023,16524
4366,15706
6765,20029
6885,19192
8248,32769
6155,18506
6288,18306
5970,18406
6155,18397
6055,18615
5982,19175
6768,18269
7200,18974
7498,18694
7363,18200
7495,18383
5993,20440
6157,19620
6083,18923
6140,30925
6078,18163
5845,15128
6144,16302
