eg,ch
393081375,192067958
322525831,199280509
319370899,194331466
326549277,199904210
388156836,209297175
322014206,211703045
333948229,205615764
367589060,192206549
332523719,196836950
328192986,195606207
325604863,208308661
382246889,211874401
337523301,192412712
352546845,197620479
383538152,199306866
354978771,195488525
345362456,214626925
327562393,204611292
377073206,191854296
330166042,199210418
331134709,192378851
372107660,196906894
344695580,216460755
327421725,201701480
331100375,197177310
395198415,195998625
327677135,196749291
324141547,201694666
362200779,215709968
339264737,203006871
319393710,196313843
329598404,198502236
379075487,195501366
318236885,194583193
328335429,216940110
336198326,203715906
356974556,200893032
345880389,193486664
318256902,199018373
385436353,203365322
326351490,235651905
309063311,223916303
326604645,208950471
379337424,208396235
318744732,197410598
317644269,193388934
334187595,212496092
339190497,207128608
323504367,196591023
306430170,195297572
383522359,197322952
324008911,199492204
306961271,226160925
317854109,215143689
374668700,206802575
338860478,212286955
349073635,200168857
364933519,200235062
334060505,226871107
318825442,199927713
358165615,193566395
383364201,191645566
351384887,195396984
334343632,195715530
398185609,226720251
333636472,195662759
340331620,201072105
339983095,201344199
383855122,192674857
341244220,207655415
326325933,230002396
402105076,192398179
328502584,200053916
342883406,196279888
331367050,194577034
394167204,196820308
345856283,224346758
345581481,199519602
393369142,194681080
351910987,196368557
345659228,197143666
373758109,194561369
353613361,228947450
341455016,204539188
320873720,207833672
397093854,210526630
326584388,200677391
353888253,240480131
419448514,244612156
340770245,208645661
324378678,195666916
339793872,195735074
350232096,197799022
329596570,236729520
324057321,202937420
382147973,198088626
322029474,194424564
324581855,195648451
323133230,195927492
377579081,222854102
