eg,ch
78160,77222
91100,87906
78570,78106
78445,77016
78090,82686
104128,77606
89302,76768
89198,75834
88698,81206
98540,86880
77245,90142
88705,76974
96394,76220
96560,96764
98806,119000
79630,78524
80240,87662
91705,78038
80507,88628
79063,90283
78300,95540
79067,93915
90212,147945
89640,97245
91295,91800
89330,139326
90790,93912
80218,92391
90178,93200
78020,125140
89372,92357
93982,97351
95972,78396
94708,116764
116477,56768
95609,66167
96243,41892
96490,51308
109849,46968
97105,48887
98061,55818
125107,132623
96653,77646
98951,77370
95936,77708
113769,77592
99022,80146
93455,111708
94821,76756
156009,68915
94594,64333
159923,44687
94095,67253
95560,69492
94027,79333
96455,67922
93647,40695
97280,66316
94578,39989
100462,64510
95172,50263
96176,62847
96049,56495
100332,63754
96320,64682
219013,70366
96092,50559
121314,73102
132667,48626
138885,64008
77205,61541
78630,51348
78500,48329
77665,62586
101957,51010
78253,68865
80370,65709
142680,42383
82757,67884
47023,57268
47459,51560
45550,60425
42149,64160
41335,61655
44224,57478
73385,39297
78068,61137
77870,59452
77958,47863
78085,67816
76837,65556
92958,68790
77173,70184
78218,65757
77523,68283
84897,46730
78145,51651
77875,48571
82357,59242
77467,48627
88845,57566
77827,62450
78238,62825
76953,50764
77405,55388
76328,41168
78327,56314
78555,52131
77840,62596
81650,53182
77193,41146
78668,37055
77535,39372
77910,77666
77452,49954
77622,76610
89265,88122
90068,90100
98398,150730
77132,122440
77510,75902
77855,130936
88867,89880
77285,76518
77740,51781
77990,45650
76855,49945
93541,41832
81438,40292
77725,41426
78047,62531
78193,76458
130747,102660
78158,238644
78215,148470
77610,80422
77495,77190
77953,89488
89803,78504
78433,88646
77418,87768
77363,90900
177232,77388
134085,77788
56194,77962
53720,126526
67991,77098
45749,78158
46109,94994
45617,79452
48077,76242
78710,132574
256550,81166
77597,87840
76955,77888
77647,77908
78030,86634
77715,77798
95283,89036
128072,99470
95622,117866
95757,71743
95523,55672
93969,56385
93957,45008
96080,65218
95659,74055
132275,98206
76957,91540
76832,77990
46261,87524
74416,75670
54366,121040
48813,78498
44634,80498
48475,76584
44003,87538
77995,90454
151557,76654
77598,122650
77230,78820
56229,75950
45440,96766
45488,94871
46477,95545
79371,93737
45394,93605
46213,93271
77430,152365
78435,144652
78920,102289
129912,92452
76995,96371
80742,94040
111578,94040
78012,94000
79973,117260
124738,76376
116180,48046
77865,120442
77042,77202
78060,80586
97635,105128
77860,79068
83732,78056
77660,87424
77040,78584
77307,77944
77415,128924
77533,76750
77490,47033
77012,134112
89628,87250
78213,88714
88576,77864
78738,79314
120428,128826
46610,78554
78228,83398
84533,90870
79674,78658
43130,88394
41053,97020
62603,98008
82027,80448
68578,89530
43190,76004
44084,108858
78093,79178
138998,80260
77930,79188
161007,77042
76253,89530
75847,77380
78053,87216
89664,79764
78157,79400
129285,75556
77803,141330
77472,77102
77462,103224
90558,76148
91356,79960
77953,80272
78380,78014
78823,77940
80417,123944
90005,81156
79112,76420
89208,87448
89963,77544
89995,76308
90772,78116
89166,77584
180804,76062
88994,77754
88542,70880
76825,77012
77240,77932
89906,80814
89070,88516
161960,77872
190890,94910
79050,76432
80647,77544
80900,75200
90717,122968
78092,77116
129377,77552
78316,86586
47895,119550
89637,88718
80880,86240
78397,86922
79767,76808
77525,78232
78052,77272
78730,206780
78186,75998
77980,78052
77292,86436
91288,138404
90680,76494
79328,89130
79267,76230
80290,126180
77974,80256
79817,90606
80623,77376
91302,98170
77967,82100
102390,77796
80823,90022
91635,77716
80490,77236
80875,78354
130965,88096
78038,76872
96453,96480
92854,95623
72374,103364
57128,79246
73637,120548
65522,78618
42215,77454
58704,77960
60425,86784
57818,110062
71607,77950
109939,76540
40490,87266
68922,99070
74289,88528
39677,76740
56792,122920
53294,78256
63442,77944
55429,115076
51134,87072
75816,78508
62533,87630
47947,74744
54572,91590
48278,78410
63058,87372
68645,88808
63524,87040
68568,87550
40052,78490
50946,86722
59030,121904
65880,94420
58857,92249
63660,92746
65788,113459
40121,126851
53408,88586
59014,93377
67881,91806
65632,121964
52898,162792
60010,81888
50040,76410
40106,80550
61753,77440
67781,110994
81157,76172
67297,77752
40144,76994
63179,110488
54195,77170
71781,76482
69678,85582
53936,78288
72225,77260
39790,76938
41830,109278
61602,77348
39665,79966
39562,79144
39587,144560
43608,76510
88490,77270
94510,117740
117314,87656
98812,101144
143138,78338
96314,120800
96425,87260
98852,90750
98834,76870
98400,122540
96071,78826
94624,156142
95228,101862
96511,71917
94501,74523
94686,46710
94166,48126
98631,56844
95022,74190
94394,91970
94631,75526
95274,93960
94578,76954
88445,101450
76104,73644
88970,48953
76830,76024
78470,86572
79367,90354
93360,135418
78298,87080
136014,78108
75985,92591
78290,112896
77727,96266
117987,149409
89533,160803
78150,93020
77375,94634
77870,94872
89152,94771
77666,94617
88464,95005
87542,109812
88465,94954
78570,90992
77437,93606
77635,95145
89175,95417
78190,93614
77920,73472
77228,77138
77822,87638
79415,77400
77737,88872
78553,50927
77483,47745
88833,99394
88697,87134
77444,141334
77930,79034
135660,88932
78206,141492
89437,78474
79680,86798
136240,89908
78962,89006
76718,79730
78148,77016
78137,79128
77660,124762
78346,87644
78230,77908
126583,98866
89367,137818
129078,82010
78405,77928
78327,90172
80072,89644
79146,90124
78030,76448
95510,78538
91788,80384
80663,78698
78708,70724
78102,76926
80558,76660
80150,81066
79530,78620
78025,76202
80297,76822
79325,77652
80802,73838
123092,123422
78052,76990
77393,78762
77438,79088
88968,87934
78457,89198
78442,76952
78082,76486
77842,77910
77896,76442
77183,76790
118775,78068
100953,76130
48984,100926
47880,132316
80650,83720
78952,45794
80700,71049
78975,46373
80875,40810
145060,38770
89526,38529
77223,55213
78014,48120
124967,76236
89202,76694
89078,88282
77672,108474
77922,76822
77016,89716
77433,95790
77023,78216
77830,45252
88950,69061
88696,46499
77298,42857
106328,40033
76887,38323
76980,66623
78086,78126
77620,76537
77997,70549
78240,63480
77462,56364
96163,66044
78035,53161
77458,58474
76562,61205
77857,49449
77270,52049
76858,50430
88647,58121
78945,38834
78460,57191
78648,58300
90170,63688
78690,72338
108239,55331
77654,47794
78264,50094
77293,69424
97089,55034
82627,45853
81183,65589
95905,51770
100148,55730
105397,50793
77000,46626
77663,63583
77860,66188
78012,54599
76302,43545
77905,39254
77182,62377
77868,62180
77104,49985
135368,51691
78497,39606
80625,67922
80483,55863
77292,52858
78177,61077
77443,67330
77832,54637
77790,59841
87942,43891
78110,57852
77727,47877
144888,49700
78183,64931
77916,56992
106577,62910
77675,54152
77976,49813
77697,62360
77793,61241
85315,63330
77947,53036
77880,41433
89452,48082
76298,40764
84807,46522
78073,39366
77243,76305
77463,48561
77382,115301
88870,48376
77264,131770
88367,78085
77583,133907
77784,76485
88850,87788
77890,88287
88148,119249
77404,92890
77650,93141
78427,105452
77410,93403
77817,92806
77276,95775
77693,92085
77385,96292
77657,92060
98992,93117
77095,94249
78018,94051
76793,90685
89306,99787
79610,88053
79014,57552
78975,74211
78430,52939
80994,42575
86660,40409
89002,49370
78103,43644
187374,48643
88040,77690
79102,90197
79705,48307
78868,65843
77807,56634
252436,66808
78375,38466
78282,38962
77608,73172
78590,79222
78465,77228
78232,78870
77590,76445
78187,83595
121877,78480
89966,122933
88846,77110
89913,78826
98415,108917
104492,78007
96529,77746
97093,93118
115578,76222
99329,88440
96412,88497
98739,107818
118923,95295
97557,141233
97760,90489
99671,80120
107440,78000
99055,100773
94203,87038
95517,86322
93539,77707
96363,77228
94643,79108
116862,78647
96160,82876
96424,76390
96628,77757
95708,87377
95050,87592
94193,89466
95990,74925
99067,88690
98938,87283
96551,120714
96222,76385
98520,69867
96071,48064
95704,46411
94822,75590
122495,77478
144563,88540
101203,88358
95514,89190
95363,89450
95941,76633
95452,95474
95714,93048
156240,79624
131791,81992
138453,79708
78598,76040
89243,77655
132098,133890
78243,88855
76796,76007
76945,81664
91113,78243
88686,76527
89553,76650
88304,88976
116382,100390
89655,88460
101657,88825
89206,78875
82155,100962
87898,88847
89852,81723
78028,77010
89946,78508
130538,90992
90078,76957
78150,112992
88970,82310
88640,87570
98575,87708
123304,78502
99311,89635
129455,45146
93951,73462
95243,112859
95917,65642
96470,43362
95059,48012
95723,43222
96304,63973
96584,47136
110369,61914
94957,54756
94336,50849
182139,61753
77408,40069
78005,57002
76485,276517
104060,70028
77928,59745
89042,41948
89753,38141
92833,36435
88177,65926
78080,39891
104045,54078
89713,43672
81683,64811
88987,48368
106042,54656
88967,43718
88020,52013
78013,40892
104603,40138
88598,41729
88426,59865
79065,41265
89350,59450
89402,63380
82848,40736
89550,48895
89517,39115
88978,69176
77707,39759
78570,51168
78198,54785
88967,38460
88626,39860
101330,40552
89196,60438
78333,45158
89837,40868
128444,35069
111100,39761
90857,40591
65993,49825
73877,53647
59989,61325
41905,37802
53954,57581
60596,41269
61284,39846
40882,45281
57903,52435
63544,40157
77638,33930
59391,36834
51288,56535
56964,39485
67792,39376
61111,65778
64485,39968
58054,56294
72000,40394
54190,53387
43049,40025
62606,53608
66763,65852
50556,41099
72507,40427
40842,60284
59197,40482
43876,70577
73980,48896
40514,49390
50790,59245
40410,40568
63242,46922
66395,56839
46727,67060
50414,66999
44577,39288
59140,50715
40465,59568
40032,61262
73574,57059
73132,49928
68741,39985
65014,36080
49900,60561
39854,41377
69070,50555
67935,42287
64564,40331
41951,60344
63855,70851
67394,39620
44970,41241
62054,40020
45459,40200
64011,60322
65381,58971
39873,57863
41952,65765
41511,60169
40166,49726
40135,51094
46686,41091
89404,65190
148950,68582
77962,53397
80268,52441
89982,50146
78170,53482
89365,47953
78570,87162
78447,98475
94612,48396
88748,46400
78802,104711
78215,89618
96018,76590
95486,89210
97520,77427
85598,78473
46136,181112
49772,106000
45392,75178
54996,75999
42131,78035
41359,89045
57374,78472
45680,90125
45518,95860
89522,81025
78560,75742
46120,106641
85571,95576
89570,95111
77878,93189
98715,94834
79050,97240
78542,93468
77585,93803
137710,107137
89802,94934
78010,93298
89168,92936
77834,94298
77622,93012
78276,94080
77505,92505
78048,97754
90718,94861
79620,74653
92102,121485
91990,87370
89446,76785
94834,88307
94698,100260
106576,77127
95702,76622
84855,82256
77710,78337
78183,86694
89410,101962
79278,78122
88732,76842
76952,82436
78164,119510
102572,70173
89040,63123
150944,76248
78270,74626
77732,79237
87955,104073
77317,89850
88552,77673
90393,88167
91802,87418
111473,89256
46864,87977
45368,88353
47785,78730
44861,89593
52491,85785
48870,89427
44006,76364
46945,79140
56120,77633
78958,76080
89143,131032
168487,79315
76626,75980
77930,77415
88758,77840
88610,76404
89043,89073
78890,78440
89237,75780
92518,78973
88565,77343
77973,87844
105096,89278
88414,96455
78545,92280
142895,89238
80283,78490
46830,76115
79005,90552
102814,113627
79125,88640
77882,89034
91288,77307
107210,76825
88770,88983
80420,105177
80628,77294
89990,131716
93208,93323
115296,93246
78215,93576
89922,110714
95077,93854
94822,94089
87486,94333
77778,94332
78700,95477
77478,182405
93303,99129
89705,96818
88864,95191
88420,94280
88600,97514
87950,98400
88260,94489
89148,97726
77595,98200
88280,95415
88400,95982
108672,93843
98825,105920
98237,92040
99203,91852
99065,94489
96588,92625
192979,93031
100634,114632
95052,91748
95834,95192
95068,97827
94541,95249
93741,92625
95677,92722
99139,96714
95480,95129
95892,92902
94160,94948
99184,92417
94631,121078
94579,94077
93994,96231
95034,88638
95053,90747
94831,69389
95585,66566
95453,73451
95061,65646
94862,62725
94680,46854
94837,59980
96680,57512
95806,64651
94637,39695
94127,53901
94914,51795
95548,61958
135117,67354
96104,44670
95997,63630
95806,64718
96179,41484
160751,66462
77086,39915
78198,58041
92323,56936
78350,66304
101380,57683
88667,57565
88135,65877
77458,68634
92654,54316
89193,38974
88660,53651
90445,59041
79330,55163
88577,46707
89383,56048
87710,41056
78140,64459
89773,66520
88768,41883
98393,66457
80772,56173
80227,58899
90104,49631
78680,63986
89645,54968
80842,62185
81082,63000
79497,56899
89128,63554
79208,43347
79516,68993
90712,54450
147285,85646
76682,44471
88593,41676
78457,48497
105953,51600
119436,56480
89283,50435
89600,48447
90210,46393
79493,41972
80688,40797
89568,40611
97810,38186
88830,57962
88962,80402
89232,77330
146460,79885
89220,75787
89470,89320
93780,137343
97378,92320
76887,77190
89325,80085
89205,76802
87204,90030
79366,76233
89432,96090
80026,125648
78260,87368
80828,78444
77160,78157
45745,86040
88818,87924
87834,77427
78405,89120
77788,122658
77670,76050
78063,76456
81228,87997
78550,87367
89093,76744
77700,88450
147967,76710
89577,87598
78043,79414
90014,88473
89592,80490
78090,89047
87508,76436
80742,77147
79010,101387
87470,88152
80280,78520
135022,111750
89636,76125
78046,77342
77080,123038
78348,45597
89335,48960
130706,76740
89685,88480
125154,89063
88700,87423
88478,87514
88525,99210
95603,78235
95769,77430
94249,87593
132320,77260
94646,78342
95351,76342
95181,95683
95338,157538
95671,95544
95021,249216
94425,78665
101994,78093
94499,77480
96873,76826
109036,78803
95163,76634
95769,145774
95978,79895
96289,55945
95597,64257
95766,51055
118822,45578
95966,38411
95452,36705
96273,37356
117991,50579
95176,62718
164367,108366
95764,77642
95357,87030
101631,76893
95403,77978
95280,76030
94526,90780
95545,78380
95886,87665
95880,76250
94431,89725
94317,76288
94022,81858
94815,77517
95360,78040
96926,92527
95584,76110
95391,76728
94911,181643
95557,78843
95647,78005
95892,86735
177317,88165
96317,121448
96557,75577
98049,76880
95661,77528
177044,76164
95428,87283
95409,89440
95897,75675
96139,76967
95470,78230
94354,77057
114871,76974
96348,89240
95655,137960
96763,78500
120203,76830
96911,77600
96182,76002
95912,80780
108675,79185
122606,87427
93546,90877
95708,78158
94821,93852
95659,120580
95683,58181
96254,76930
95763,46347
96142,65338
94826,38726
95774,38595
94634,38708
95445,47640
94419,55117
94793,117250
94443,89455
157557,76750
94372,75323
97178,77475
96142,188702
96492,79235
100803,87737
95868,89233
95686,78964
95582,87988
95249,112983
97506,78910
113592,76560
78226,77140
53906,77900
72007,77088
66283,76630
69938,89645
84060,96770
69286,91273
40896,81635
71816,77705
68850,86538
55352,78386
56496,77880
68518,77427
60433,153656
41551,87963
63640,45388
65920,47622
55869,98876
41377,87863
39945,78887
58183,87302
59752,112620
61502,75450
63990,76445
67208,92112
41409,77638
56022,76330
41320,77075
67264,86616
40468,76323
45551,78313
64195,88324
73722,87063
64435,76734
67461,88860
42840,107848
59292,76450
58022,89802
73685,87028
39595,88950
51266,76880
52866,78660
62216,94572
65576,92437
62075,91877
56171,93267
39715,94190
68868,92379
62449,94533
66847,94539
71228,92012
68378,94538
60994,93895
67467,92314
84439,92625
40879,107071
72238,93529
58531,152231
40530,96015
43955,98166
39839,91831
56551,113588
40156,92624
75907,145007
65354,94197
78753,95351
46283,93393
77358,151200
77604,87180
77640,89590
75470,76425
132020,86750
84597,88713
67285,119010
47818,89645
43541,75457
40603,97504
72282,77760
50001,88407
75738,101880
72752,79323
49717,76683
87993,88217
69639,230625
73958,73101
64578,46989
52950,110588
40590,86495
70630,79012
73430,76407
69127,75377
56018,130605
40546,76768
40506,77766
67166,76135
56123,86314
78374,92463
77682,76796
132336,82830
76536,78760
77752,108028
77376,77975
77864,78798
218234,152424
77332,76707
78590,79070
78230,79380
88578,76806
89006,90370
160170,76752
118164,88745
54142,77122
46125,76720
45778,77957
61340,80677
64853,163310
53610,81747
196158,77520
78976,76762
45176,80730
44240,86638
78182,76567
148578,78192
77700,118652
77784,77262
77912,75746
124888,76405
77614,87825
78404,76427
140958,89184
78288,77632
77838,76468
88586,163835
115528,74745
89180,73255
121568,53643
106996,42013
78340,65055
78654,38207
94783,88853
96317,56516
95957,79418
95725,46361
95335,77370
94957,114060
96217,76046
95589,77688
96445,89552
99461,148802
95797,77643
95197,79038
95789,87356
95031,77538
94903,77960
95200,87235
93748,77073
88988,89390
89088,89056
92190,127583
90352,123007
88912,146973
142620,81040
88152,76753
76668,87528
88994,77817
89020,76616
89834,88814
88738,95740
89054,94375
97226,95889
90082,135776
87672,94600
149266,92258
89404,92692
77504,107477
76834,92099
99123,165180
99105,95267
98554,92249
96372,93846
98775,123345
95942,65534
99857,47049
98566,42461
97577,40621
98335,45341
99286,51942
96163,77306
98943,88733
95855,87672
95917,77290
116736,90757
95514,86857
95717,89913
119672,112248
95133,95477
96455,119678
96405,108997
99408,117253
93537,79142
95049,78310
95101,76370
94334,77687
96986,74840
95477,74250
129864,47843
97323,77760
95791,88178
156328,95298
78170,91003
91960,96274
89626,95658
92468,94024
89466,107258
78534,92505
90570,148003
89642,93498
78256,146766
89580,94538
79820,97304
111418,93105
88586,98501
78672,94123
79686,92856
92064,97763
80390,96616
80196,90139
80690,93110
90406,128341
80978,135418
92188,136490
80342,121522
88138,63350
95645,77784
94526,79341
94710,69500
96941,57284
96369,55160
123340,81969
94917,73056
96932,48057
95246,39424
95330,42665
96644,53304
88412,57601
78600,49690
78480,68607
88994,54234
88892,42362
81626,54123
88678,65270
126666,62660
44979,41045
46675,62101
88022,54801
89900,66536
89706,59703
78444,49834
89186,57114
128520,62371
97784,66369
89712,40771
78350,54890
79140,72513
78032,47672
89624,55650
88800,62927
89680,60479
89318,52719
92210,46048
77942,63359
89782,68096
88860,39371
122170,53110
89032,49885
89216,39725
78428,38972
77124,63528
95375,40902
103898,55339
98023,44964
96885,55075
94900,52976
93429,57826
76546,57861
82988,53457
52152,53755
52108,67164
45153,45661
44741,56144
45467,72035
77942,42210
88808,62953
89526,41770
78176,40282
87924,76507
88490,76895
139674,81725
77408,85775
88776,76788
89284,88532
78148,76500
76708,77130
77970,88595
46493,75482
105758,102552
89058,165568
96203,83692
158100,74993
91340,102198
77582,77147
90070,79365
77788,78160
89504,79267
91290,77878
78330,75168
76802,57634
88706,57705
78458,46713
128058,40484
161884,54303
91414,51757
89370,65728
88812,79507
78378,137675
108404,114765
95732,86432
94584,79075
95095,78877
95752,96480
95383,76853
96422,48202
95771,57110
95541,41009
96360,43267
94954,40111
95757,39658
143292,79903
94877,76597
94757,89257
94866,77512
94369,96810
78034,94733
77588,93308
94936,165977
95763,93160
95649,79058
95784,78165
179573,78728
95945,126235
95622,90775
95926,89075
95899,76108
96052,86335
95877,77700
96181,76240
95400,77220
114397,78030
95900,87070
95363,88458
118303,81633
99952,87895
95258,89140
96357,78552
95977,89310
95225,76692
95354,89410
95392,79782
95456,89605
113774,76748
97357,90010
113260,93443
96497,93797
96034,77942
97337,86900
115457,87960
95140,88223
95619,76948
101968,135700
95617,78368
95717,76118
95700,132573
100912,92545
95926,77380
95667,77050
95129,77905
187088,148620
96768,79280
96341,76885
94729,76980
94945,134782
97785,74943
75328,76772
78094,88472
77146,77585
78466,76023
89028,77252
77884,78778
89396,87828
151158,101373
89884,130068
230678,90400
95843,78848
95335,91500
95138,96735
220298,91603
77914,96052
76220,103880
89158,76105
89118,67580
89104,107748
77242,88085
77778,78893
77126,86160
88674,73110
97326,98342
118746,70739
99460,62985
96383,60056
98828,43591
98758,53822
99029,58237
98823,75868
95755,53525
181393,79205
95360,122317
94725,76815
150699,87777
85504,95840
80926,109560
89622,94588
78352,99000
77396,94185
78920,149984
89202,93367
100170,91191
123813,91628
104254,105979
81487,93332
81222,100207
77927,89060
91168,81853
81734,76643
75524,79570
56111,93951
48551,95436
66075,94234
53128,96219
40012,91166
67232,94895
65658,93698
47807,94647
53467,96351
62387,93305
61934,94865
56310,89391
51633,97440
68455,94117
51784,93261
40157,93185
39959,112286
39647,93902
54562,92028
54762,93320
67558,92560
39522,91581
65658,92822
52269,93099
72443,93068
40070,94597
67003,92076
57841,129532
64701,93843
56188,92723
68447,93142
70099,104635
40035,94795
62379,88345
57163,74870
55277,78420
64856,117648
67641,78913
63498,87272
55250,71820
67480,87280
68480,88322
64020,88737
40024,86735
61791,88863
40077,94980
64920,75993
53768,55841
65347,75365
54597,45777
60311,42905
41013,39664
40848,37904
45954,47361
46074,71663
84747,72928
89408,64095
77582,70364
89638,81070
91030,102366
98760,76475
120872,79495
104326,118895
50139,81102
46173,51465
45597,65569
45179,45166
45100,50512
45037,77670
47246,126305
61525,79268
78486,74711
83428,43876
79002,72323
88866,155354
89082,85940
88404,81396
110956,67906
87960,63375
192622,44688
87348,49722
77454,63005
88232,64252
77310,78333
111804,101673
77644,231000
77760,100937
77784,79570
77376,67042
78322,209432
88500,78723
95812,237180
88892,180470
78194,165420
78216,97457
89796,106703
89534,409865
142590,48874
82234,55903
80454,78990
91492,78622
89344,150213
94962,76923
77716,78010
78212,115195
77828,77698
77462,78568
96658,77025
150772,107765
94526,89725
89560,77193
89094,114410
78654,76138
77826,79485
78074,127193
92234,78868
69535,87605
66170,80137
79603,75993
45159,78038
45043,105142
48209,87847
46960,77240
89688,77950
88658,77360
77096,89677
78158,78152
88480,87622
77012,76413
87996,90477
76886,76930
89026,77652
88184,177635
116970,76513
78378,78195
87686,76017
137388,76797
78210,77825
89108,87305
88780,87742
88484,89208
77954,87717
89370,77080
78100,89700
142216,78517
103084,87260
77890,77107
77990,134927
88784,89695
78450,77067
