eg,ch
14914,15047
14749,15179
15172,15227
15504,14865
15326,14976
14916,15938
14845,14078
15251,14177
15211,14727
14724,14774
16824,15582
15496,14746
14941,15572
16754,15682
15446,14043
15084,15555
15017,14425
20170,14292
54393,14465
189335,14574
51207,14875
28701,14536
27288,15345
28118,15071
27741,14863
27028,15847
27579,16798
27146,14013
27765,14371
27057,14067
28625,15083
27789,14729
27454,14228
29399,14949
28107,14249
27841,14830
28298,16613
28940,14511
28306,14793
28533,13995
27664,14900
28638,15083
27801,14430
26666,13960
27529,14688
27399,15694
27482,15346
26954,14020
27009,15148
27652,14184
27244,16070
28331,14673
27548,15039
27417,14229
27455,14843
27879,14767
27332,14151
28033,13982
29127,14732
27945,17582
26805,16776
28853,15774
27349,14448
28789,15398
27833,15194
27578,14803
27414,15511
28299,16567
27063,14602
27245,15029
27857,15438
27639,16066
27806,15292
29302,14962
28861,14791
28085,16024
28867,14544
28473,15007
27374,14281
27316,15001
27850,16130
26402,14844
27846,15630
27210,14232
30010,15124
27558,14306
27938,14792
28011,15860
26737,13924
26848,14358
27397,15813
26698,15169
28112,14616
28692,14751
28515,14847
29460,14365
30891,15037
27658,15036
27068,14719
27792,14510
