eg,ch
52,55
40,55
121,55
47,56
37,55
40,54
51,54
40,55
41,55
41,54
53,54
40,56
52,55
41,55
41,55
41,55
41,71
49,56
41,56
41,55
49,54
49,56
49,55
48,56
48,57
48,56
50,54
36,54
36,54
41,57
44,56
40,55
52,55
53,55
40,106
51,56
42,54
52,55
52,55
41,55
41,54
42,55
40,55
41,55
40,54
49,55
49,55
49,55
50,55
51,54
49,55
49,56
49,54
49,56
49,55
75,55
49,55
49,55
48,55
49,55
49,55
48,55
49,65
48,54
48,54
48,54
49,55
51,54
49,55
49,56
50,71
49,41
50,71
50,58
49,44
50,24
49,38
50,30
51,29
49,28
49,29
49,29
49,38
50,29
49,38
48,29
49,29
49,29
49,38
48,38
49,29
50,29
48,38
48,29
50,28
49,29
49,38
49,29
49,30
50,29
49,29
49,29
49,39
49,29
49,38
50,38
48,28
49,29
49,29
49,38
49,28
49,30
48,40
48,67
49,30
50,29
48,31
49,38
50,29
49,29
49,29
49,31
49,31
49,37
102,55
49,56
48,48
49,48
50,47
48,45
48,56
49,56
48,57
48,47
48,48
49,46
50,57
48,40
48,48
49,47
49,46
50,56
50,101
49,57
49,49
49,48
49,46
49,46
49,46
49,73
49,59
49,47
49,49
50,57
50,46
49,46
50,57
49,47
49,48
95,57
49,46
49,46
49,48
46,47
49,46
51,46
48,47
48,57
49,58
50,47
50,46
48,46
49,47
48,46
49,55
48,55
48,55
49,109
49,54
49,56
49,55
48,59
51,55
48,56
48,55
48,55
49,56
48,55
50,56
48,55
48,55
49,55
49,55
98,55
48,58
48,55
48,55
47,55
48,56
48,55
49,54
48,54
93,54
49,56
49,54
49,56
49,54
49,55
49,54
49,56
49,55
49,54
49,56
49,55
50,55
48,55
48,56
48,56
48,55
49,55
49,56
48,55
48,57
49,55
48,55
48,55
52,54
98,55
49,55
50,54
49,55
49,55
38,54
38,55
38,55
24,55
25,55
23,55
26,56
26,56
25,56
26,56
34,56
25,56
60,56
26,55
57,88
38,55
23,54
41,55
33,55
21,56
26,108
25,56
25,54
25,55
26,57
25,55
26,56
25,55
25,55
25,54
25,55
26,55
26,55
27,55
25,56
34,56
26,55
26,54
26,54
26,56
25,55
25,56
25,58
25,55
27,55
42,56
51,56
41,55
41,132
41,54
52,54
42,55
41,56
52,54
53,56
40,54
42,55
41,55
41,54
41,56
41,55
54,56
41,58
41,55
41,44
41,40
41,41
86,25
40,25
41,24
40,24
40,23
38,22
38,22
24,22
23,21
23,21
40,20
40,21
22,20
24,21
25,21
26,20
49,20
40,20
64,21
60,20
39,21
36,20
41,20
41,21
43,26
40,22
41,21
41,21
41,21
41,21
52,21
110,21
42,23
41,24
52,23
41,22
52,23
48,22
49,22
49,23
49,23
47,22
40,21
43,20
43,20
41,21
41,31
40,40
43,34
40,36
41,53
41,34
51,35
41,266
131,48
43,85
41,44
41,46
56,21
42,40
42,44
41,31
40,30
41,42
41,29
41,30
58,29
44,28
41,26
41,26
41,31
43,30
55,28
39,23
54,46
76,27
25,45
25,22
25,20
28,20
49,20
49,20
49,20
49,20
50,20
49,20
49,20
49,20
49,21
49,43
67,21
64,20
52,20
40,20
40,21
51,21
43,20
40,20
40,20
40,20
41,20
41,20
41,33
41,21
50,20
49,21
49,20
78,22
48,29
49,29
49,29
49,29
49,29
49,34
49,29
50,27
48,35
48,28
48,30
48,38
50,29
49,28
48,29
49,28
49,29
49,28
49,29
49,24
49,23
49,26
49,23
49,28
49,38
49,30
50,26
49,28
49,38
49,29
49,24
49,40
48,29
49,45
49,57
49,44
48,47
48,45
48,45
49,46
48,46
49,46
48,55
49,55
50,54
48,57
49,55
48,55
48,97
49,55
48,56
49,82
49,54
49,55
49,55
49,55
49,55
49,86
49,55
49,54
49,55
49,84
50,44
49,47
49,46
50,58
49,40
49,46
50,57
49,46
49,57
49,55
49,55
48,55
49,57
49,40
49,68
49,46
49,57
50,46
48,46
49,46
52,47
49,46
49,45
49,45
49,46
49,46
49,73
49,40
49,46
48,48
49,101
48,46
48,56
50,56
48,57
49,47
48,46
48,47
50,47
49,46
48,46
48,46
48,45
48,46
48,80
48,57
49,45
49,47
49,57
48,57
49,58
50,46
49,47
50,51
48,40
48,46
50,47
48,45
48,46
48,47
48,46
48,46
50,46
48,48
49,49
48,88
50,46
49,47
49,45
48,45
49,47
49,48
49,46
49,46
49,46
99,46
48,48
48,46
50,46
49,46
49,48
49,48
49,47
49,45
50,46
49,57
49,56
49,56
48,56
49,55
49,56
48,55
49,54
48,59
49,58
48,55
48,56
49,55
48,55
50,84
50,49
50,41
49,57
49,46
48,44
48,46
48,54
