eg,ch
56943,88738
58589,66004
58042,64342
57840,66630
58957,66594
56927,63701
101389,71783
57646,45038
58333,44349
58450,67299
98638,75493
80762,72015
85714,43611
60838,56370
56755,88451
65616,42200
56169,43944
85201,43343
58138,41285
57056,45185
105236,42428
57694,42437
57446,43459
74903,59581
57762,69296
81052,44599
57158,43701
56174,45581
95228,45355
56580,43442
55704,43670
56374,44404
57544,46334
64944,43013
56320,40311
56060,41174
67105,38996
57307,40032
58380,60611
64466,75845
58754,56642
89618,43647
59118,37007
100261,38967
95238,37832
56781,54818
58723,36757
58146,42101
104403,68277
91733,68673
90114,49436
57576,55396
71129,44473
86662,85602
183635,45701
57907,92008
85649,48038
81880,46520
86235,64700
57784,67142
57872,47165
54955,47397
57028,56160
54861,48984
54961,43392
57119,46952
84410,46012
111858,77837
97621,92751
57496,60537
54975,61218
105445,45607
56874,48512
89136,78234
90440,86961
58256,42042
112439,44260
98125,42717
87421,45766
95253,49437
86640,79434
93395,63760
72452,47550
55296,75202
68261,68640
57381,68269
67064,73053
87633,67149
84323,73943
104338,49173
59539,44269
79865,44720
86163,45706
98321,81892
91143,42357
143003,74142
100251,50018
93042,46029
95236,42278
106684,41776
95834,40647
78525,61876
106719,58444
98998,45310
111902,40451
102933,37437
96796,37363
95523,37265
107984,37248
90368,37821
56014,58659
100696,53773
95086,35787
110719,36860
101367,37074
96838,36286
107505,62464
107233,37861
105203,35305
106635,36533
107481,36704
96173,37428
95885,36765
83990,50999
57714,40037
130258,39471
104157,39697
115410,39756
57700,57969
56526,60075
85636,57421
56499,42243
101363,63906
56835,64693
72594,38634
57947,37994
101325,38624
104274,49633
99392,60271
105328,56638
90893,56080
103685,46056
106574,62613
99787,56500
95011,40347
99033,60812
105455,57313
105846,57437
91064,38223
56632,37119
114512,49997
71181,58499
56232,57715
63316,61723
84348,105378
82684,41275
103394,38576
108173,37514
107752,36560
104617,37143
103541,37056
85245,36638
84571,49314
83528,36808
86255,36967
106139,36383
109349,36227
85666,36272
57692,36221
58926,35429
91050,35619
71222,49403
82767,35733
92138,35687
61665,37461
90000,36610
92524,36719
92212,37741
90947,36749
94721,35777
90777,36717
91520,35500
89489,35461
90036,35024
91988,35438
57608,38062
58701,37743
58186,37458
57554,37181
57147,56718
58746,36468
58504,38645
59565,58666
57986,43243
58969,38492
58147,38551
58245,37737
60479,38275
58691,36697
57397,34845
58208,35522
82431,35170
97684,37660
88653,51764
88901,36924
85531,36877
92298,36402
109989,35559
101960,36519
92994,36118
104203,36989
94808,37074
100836,36384
98969,35703
65434,60616
56913,35331
57999,36568
57899,35036
58499,37588
58325,36961
56446,36456
96674,36229
60369,34620
104626,50602
57008,37515
58700,37384
57424,37409
106513,37571
57538,37264
55098,35403
95155,35195
56520,38632
88641,43406
56074,36698
79640,36069
56416,36618
58059,37666
57387,43571
56053,38291
63687,38389
93444,74266
79563,39419
71097,39547
88831,38594
55093,37491
55319,37221
86247,39169
57696,36158
55579,36589
76303,35975
71215,36938
57531,45994
56948,36043
57360,36507
58093,44711
106242,47357
82362,38551
57911,84130
81456,39830
75888,37754
87869,37629
58003,39664
60636,35250
57352,36987
58296,35163
90690,38093
75414,39469
56968,36527
58599,35880
57965,38013
111016,61050
56077,52027
59205,58325
76573,38247
85022,37014
157450,36655
67589,35895
61713,35797
59234,37273
87573,79879
85647,37298
58488,68221
90591,38456
96594,36611
99991,39648
97055,38659
101754,38317
100541,36875
109819,37941
97755,92445
57811,58185
57093,38644
93004,36103
113057,37935
59325,38243
74678,79801
57174,36952
57749,36944
59686,36440
56932,36424
73418,38283
94214,38200
92249,39920
98524,37175
57399,38463
82615,39080
57457,35883
59482,37855
95628,39239
105285,38937
99661,37672
68567,39931
58413,35676
57443,95992
77287,37181
64680,36796
58284,37544
57812,59069
55617,36613
55357,51517
55960,36677
66327,42483
55756,37641
82267,38896
75578,61397
56463,61998
104024,63149
56929,42140
72192,38701
78986,63342
57057,39472
63418,38192
57206,38911
106452,40014
666563,58156
92125,56827
95089,51011
58608,67110
97384,48854
96925,40162
89330,55916
54381,37952
60941,49200
67656,57116
57197,54836
54546,36181
57045,38673
61262,43464
57113,54904
119498,36792
98741,36815
57262,36567
98063,35623
57106,43589
84906,58491
75290,37618
91224,38773
85562,61555
73996,44509
64108,56925
57104,65881
69616,65444
66372,68854
57205,46173
96389,45437
95323,44766
65749,62133
75960,69372
57293,45712
56720,45073
57490,45416
108648,56848
54800,43022
64719,65414
64117,48086
56413,44019
81620,54201
103406,70717
80629,44953
54355,65912
56204,61976
57066,71032
62173,44061
102940,67455
82998,60651
84694,69500
83512,67355
83461,67613
82645,68836
84950,68130
54720,65983
56192,63381
63253,68721
68928,62621
57277,108897
56235,64699
57470,61791
80530,63823
71801,65349
72221,64632
94947,47186
95350,46506
93216,67133
75712,65560
92826,45280
57333,44599
81848,44437
61936,66110
109832,44155
82538,39741
86154,37875
94786,39093
89863,42040
92330,61695
71151,38296
59677,37680
60006,35595
107335,37222
59335,36364
73224,36625
59026,36976
57642,35545
94505,35493
107562,35171
72520,35546
99149,37906
99330,36837
104165,36872
94941,36490
98752,36136
96837,39358
95822,36966
99155,37336
100218,48706
81404,37489
57558,35856
89622,35035
97071,35769
85482,35696
93128,35351
56741,34931
54781,37100
57805,53099
57288,37298
103654,35986
56250,37616
57907,36892
56697,36011
59454,35872
54890,57430
57181,37177
57520,37482
55746,36521
111949,36527
54418,36326
78259,35647
61679,36293
65474,48825
57477,34866
56549,34831
65474,36390
56978,36477
81999,35926
107319,37246
56428,36871
57826,37870
83903,35920
57954,35947
58038,36261
89689,36791
56669,37192
54909,36685
101178,36939
87018,37977
99590,37852
77389,36769
61122,37669
57934,49936
93091,36858
93339,36349
73338,37888
105217,36386
56980,37038
88876,37565
57313,37933
76613,37140
56510,36322
90595,38888
92973,36864
90050,36485
83956,56107
53723,35643
55703,54587
54269,56763
56616,68478
55747,55373
70224,35632
72438,37803
55640,55901
55992,38677
56747,36701
55632,35768
56256,40776
56031,37069
55909,34778
55125,36840
77282,37378
73034,44197
77960,36040
86895,37839
89826,35741
65554,43182
85697,36003
84773,37324
60294,35647
105028,35317
59274,34945
92347,37389
96112,37610
59483,37947
71088,37067
58093,36507
86456,37594
87442,37946
92754,37808
69974,43197
60181,37589
86882,37344
90169,68915
88880,36159
92660,37427
102288,36166
74069,36869
56368,37988
56767,35959
57072,37212
102317,36765
53568,37301
55909,37219
55957,36986
56122,41427
56117,36077
64032,35927
57037,53735
55003,37649
57037,64315
56925,37880
58644,37359
56298,37490
56471,36461
57734,36788
56461,37275
56997,36865
63589,38042
56630,37719
57328,36088
64999,37061
72706,36514
56206,36477
56857,40181
77904,59673
57288,36918
56724,85909
91165,37032
92984,36373
92987,38509
96860,37026
95301,36398
106740,36096
97495,37456
96526,36884
95663,36600
98767,37132
88104,37044
94464,39182
55983,36888
98075,38219
56015,37547
57977,36280
64884,36839
69961,58781
56958,59256
105867,57992
55173,37341
57453,36482
56867,36785
57373,52616
54691,36268
88127,35966
57639,37993
60988,37329
56617,36517
57305,39472
57159,38181
110970,35136
57006,37662
54818,49720
56903,36821
57253,38267
123997,35490
57110,38593
56474,39509
56415,37512
53477,37963
54459,38411
56119,35761
66494,36586
