eg,ch
65142,67151
56687,55275
53964,49807
45652,70887
54090,67036
39627,60484
72840,54129
55350,58820
63420,40457
62266,43747
51240,67688
60065,54210
40446,68209
39989,71839
87791,69497
54415,70829
66628,72799
54262,68975
40048,44818
50221,61222
56127,49266
61659,62684
42978,52662
40841,48940
113700,54182
40719,40163
47399,62747
64258,67488
50935,54778
40804,63203
44356,72411
49559,66855
68445,72079
40385,65646
115140,41660
73006,64550
70553,72469
64800,181854
48786,62089
40169,74508
47853,67079
52422,38156
52073,39465
69487,63833
40263,42116
65390,55942
40192,39612
76829,48271
41494,78484
52068,168858
40164,78278
47525,89316
64577,77176
55561,76538
68921,77246
60217,205074
39784,89480
40196,77672
59111,87912
40128,76232
40019,112316
67228,116852
52232,90410
45901,77074
45795,88084
46883,77196
74290,77408
62109,141894
70663,87870
47070,78276
88319,134284
66101,79530
58989,77294
57657,117370
52147,87856
74038,141316
60149,90574
54199,78330
76745,105988
89348,87112
52366,88520
40958,76660
39755,79498
68050,77346
98345,76764
41645,87876
59007,177810
87346,76752
41002,88758
66648,76556
45354,76200
73039,77098
39633,80702
69330,76366
66037,91504
41701,86892
41522,77238
40801,88960
40682,79226
40559,77652
62648,81274
77632,156121
44672,75598
46849,89282
67973,76972
76501,77528
76856,88542
65051,117946
49409,75416
78705,76370
71881,79100
53438,78630
69116,89730
68820,87974
86141,78356
72830,78330
69899,88060
67488,78206
45512,78372
72863,87696
49598,90632
68920,70936
54048,76780
69297,78308
69371,78256
65373,79664
69415,121784
73155,78750
63790,76686
71727,79860
40171,77854
69595,94716
72324,77046
78644,92338
50244,81124
71217,90810
51036,76728
72888,77762
74980,102712
66224,77282
77207,89806
65601,90476
57173,92186
59104,78388
63651,77380
46928,112160
63688,92040
64433,79328
70328,87612
68588,77390
67502,88626
71244,77068
70200,89334
68845,79038
67249,93981
71476,97000
71556,92986
70074,105432
61931,93680
66216,157413
68411,142717
69332,95296
69110,104474
54154,144108
69376,96132
43318,94115
66103,94655
75911,92968
52791,93188
63239,108188
67868,75932
40975,56512
62498,47524
58283,88870
60665,86452
84682,88200
58288,77718
63069,77074
65075,133974
68688,78348
73001,78034
70888,77888
62175,74816
53695,142660
66685,78490
58122,87264
42959,88424
40943,79742
46799,77594
40311,95129
68778,94114
46641,96246
72530,91825
40439,95497
40244,96263
41185,93225
40577,92914
70062,93760
41738,92757
77535,92357
72553,137972
75984,93263
69595,92225
193160,93871
39272,93622
73263,90897
89545,95534
91115,96712
62060,92461
72718,94248
80913,95320
62760,108183
88373,113552
83925,93134
54224,95920
68195,94560
155023,144837
89905,94123
70906,92545
74033,106275
45071,94914
100428,92416
50326,92779
72422,106428
76242,92303
71170,92955
40451,94941
185151,167694
54589,93526
1201912,95449
71836,92695
79261,93729
69396,94154
51065,92323
121074,109240
45676,95303
150125,92935
96552,145288
78724,96794
44558,93957
86147,92094
88234,95101
65840,94180
75021,96163
66723,92340
70051,129189
84771,95619
148745,90505
67560,93434
83955,127914
137670,93877
72669,91468
69178,94855
76879,135123
278655,96265
91413,92337
70810,134503
76067,94929
71195,92926
41185,92603
40193,104000
79073,92237
79989,93403
78107,94354
42397,94966
48028,93800
72993,94548
45708,117782
91644,93925
124624,172916
43445,94369
47286,95800
46284,92374
46409,93391
45850,144166
80074,73184
69979,76382
130116,88656
50766,89304
47007,87630
44661,95486
96987,90070
68080,77584
46314,81616
46093,96573
46300,88494
129352,82072
45895,82068
77840,77398
76653,78832
79500,78486
46008,77254
45667,88626
45730,142278
46208,87612
46497,87916
77850,80544
77705,77290
126167,99394
111122,225160
77850,74830
77950,89394
78488,89836
78180,78140
114617,91062
45723,78478
49952,81936
88220,89320
46352,91400
95977,86044
77450,92158
78398,77184
64831,79240
95562,86369
46132,76432
77765,87908
123710,153748
128680,77016
78160,77976
116950,74046
77750,64126
78845,48738
94680,58481
80168,91984
106580,90842
75577,76232
77847,77302
77820,95166
108527,95628
77907,87906
78257,88602
77968,93446
97457,95957
46523,92985
77708,92825
78150,93725
91680,92606
77900,92357
78075,94343
76655,139186
125860,93478
77372,93671
80635,95581
77425,96303
115178,92323
111962,91809
83372,93754
78955,95054
86265,95040
78767,74866
46603,88190
86619,78556
43713,87546
43701,86782
40424,89164
57743,126808
48200,76818
73929,48753
47913,76124
43305,77748
51194,78412
65005,79060
66554,90728
46954,89070
82020,76824
45741,119372
45309,89482
42688,76196
66033,89228
40238,88328
40005,78068
46502,76096
74274,119658
44809,77360
73614,76156
80942,88132
56012,112596
75505,76300
42816,76902
80311,165206
83757,75952
44683,100004
78758,86372
41972,69076
43826,96040
46514,114256
43858,96951
45686,78319
73019,71441
77840,72360
84222,75694
41312,62425
45559,60981
60974,67530
46203,78063
77136,89413
78086,95810
81547,66808
42392,76459
42206,69391
74839,77578
79315,189302
87859,100095
75663,109290
43381,159846
40042,121379
39634,81873
42426,87838
42273,203467
72122,74230
70971,99905
82541,65414
47981,59104
80627,65335
41004,82322
84828,76610
69446,88320
73571,144422
50470,125440
47843,70152
67481,44904
107535,58268
64175,53498
45201,64657
48905,62930
42307,70069
44985,49867
40956,69229
47497,52199
40908,69784
46681,66263
54063,50608
44943,63083
64821,64516
45033,65333
46312,66571
88272,66684
47160,65365
45463,66480
97274,68755
47918,64149
55474,63670
45472,66009
66470,66009
56717,66097
52960,58952
76460,65999
90175,52153
88760,61284
87600,64098
77617,46591
88327,62123
102390,57920
77138,64080
90647,61086
77830,70076
77515,64385
77272,55731
77883,56191
78235,67048
116125,66764
88053,58187
137978,66830
78615,67381
90230,83018
77140,66065
79340,64480
89102,72718
76857,195443
78193,94812
89262,101096
89125,92677
129732,82830
88888,100463
89250,55104
78192,93937
76740,163361
78070,61487
90567,66190
77858,66985
88480,66455
82770,60557
77450,78401
88992,81469
89865,59311
77985,63462
88522,64211
77642,62277
77448,64171
77500,66831
167200,64995
76277,53058
86007,65836
76902,59267
91580,65627
77028,59716
88390,41121
77778,50333
81157,41059
76917,61088
77565,66754
77450,67280
112325,65443
76040,43188
114479,37222
132877,35939
79020,57813
89032,59718
78733,46042
78175,49243
78115,48048
78150,181416
89255,62887
100122,47773
88665,50960
77412,48913
87853,63605
146423,78754
95658,79472
94858,77354
95191,78476
95548,79026
95366,117190
96123,101858
95502,79244
95191,79190
95619,76546
99775,77652
95317,78090
95213,119308
95622,77414
113670,102076
95708,78842
95283,86714
96474,97888
132274,154656
96437,48420
95806,77378
96289,43612
97120,77260
95984,76972
94867,73908
95053,94312
95569,80992
96465,80096
151707,59607
96095,59893
95240,55157
96249,48891
105985,57148
88183,52091
88187,61776
88418,75616
92280,78682
88793,94748
90338,90641
88158,122266
91407,76271
78458,48983
77633,47577
79162,89322
102837,78808
79425,87108
79512,78340
107850,77346
120485,87236
89158,75778
93713,89876
90605,88840
90500,77210
77858,78746
77885,76004
77083,80450
140760,81056
55913,76240
89605,90144
90230,79262
78158,77220
89703,77580
79903,79108
78027,118656
46143,77252
192430,88618
92981,76750
85093,85636
63554,78754
83532,78890
66695,75032
67198,79684
71236,76712
69327,77740
51896,78650
65669,78160
74945,88994
62715,89236
43033,120391
73511,93886
64870,93317
62070,92840
69572,94778
47861,97865
68793,94831
46061,97520
76910,156837
67428,98006
71251,96437
66418,94540
