eg,ch
386332,214107
387439,206239
438667,225117
385851,218661
382914,210285
425749,203198
400077,218591
383102,204407
385526,222355
383303,216299
423372,203105
402532,203077
383854,251508
401933,207093
400720,204378
383164,219239
396750,225381
395110,214549
403418,265026
383938,210255
497184,204171
407023,240780
394937,216357
388077,204120
382639,203983
433004,228119
393327,253928
388205,223946
390786,216970
406634,228362
396015,218023
456732,236900
386973,205514
415385,210521
383142,226277
389769,204221
382809,212303
391078,206912
389554,205269
406571,204073
387929,216916
390522,205619
383081,242431
396410,208389
385430,207901
392493,208575
397091,209088
387677,204146
383526,210154
419451,235270
384116,227616
389511,211152
383670,203847
416257,210492
695975,214895
683098,203953
720227,202903
419627,208120
393958,202713
503436,201724
390549,212326
388439,210299
458226,222113
696549,203691
472470,228722
460793,216047
392018,204821
386096,204359
389390,203881
397121,217417
389510,206015
386232,211481
385036,384342
396302,292543
385451,203847
383285,204292
398204,210395
400263,211434
383006,203713
395188,238315
444470,209474
421686,205435
401568,204640
453674,204301
394848,310290
407020,308676
410759,315031
497795,308941
420294,302719
395431,349248
572643,308717
411610,308289
465571,306910
483459,204244
523446,204880
397786,226295
413213,202438
399282,203841
594187,210043
641749,204896
515513,206115
415271,203317
443926,227860
448174,205188
388319,204050
425710,210877
388226,235420
382961,209833
407945,204064
383294,210614
473969,218346
529593,263879
436127,222736
410305,209645
430974,205735
477788,221567
448020,204270
454147,296208
383831,204387
428856,203814
420985,221432
428805,223411
383134,279369
441333,206317
427664,203962
416322,210545
383044,297529
713783,230603
622229,234884
674163,255718
684807,238920
669166,277028
414367,282244
426258,267036
603736,279885
447848,267508
519533,258060
709490,305362
763691,215908
462408,310388
462489,324287
383942,224484
404508,203770
383324,226831
420630,295717
401855,227990
441503,210452
400557,204207
446433,271917
444425,286993
589241,208353
438432,295847
392269,284746
390766,278663
410355,207231
396831,316890
562849,306516
1199977,301001
407843,303737
407124,300636
416077,306546
390172,349767
421204,321530
382931,315853
392833,298835
382817,327025
423135,344367
505080,274551
820954,313905
787098,323548
792071,327401
716101,307728
738743,309172
719908,331260
733435,316589
761397,289687
739360,247190
518235,320122
734077,275225
735008,215801
737983,220010
766720,225243
751808,207490
728490,204233
430802,205447
389084,205164
474954,204706
399836,239783
404301,218463
522584,297076
441081,264685
420583,204530
538603,212592
702732,257654
669008,206698
398493,204628
643965,244176
672273,204161
681331,217337
697320,214230
519901,241184
401760,213025
510801,211260
417415,257362
390785,228222
383709,216077
488776,205036
408695,220824
424745,204644
447327,213471
450575,230937
384301,203638
389748,222311
406443,226732
422088,202578
643254,205466
383138,264012
395953,202195
382939,208057
415801,213456
620485,234254
422338,208264
385449,208639
389226,209117
383081,203850
445097,202896
385838,210095
412109,214265
384820,202314
512535,222224
433481,230242
434370,204130
410928,236386
382974,209419
394538,203775
394904,204127
409200,205279
382145,229659
405652,202643
422594,204001
411780,211060
383814,208045
417781,204250
412095,205901
402622,214165
666997,204508
687203,217432
620678,207986
396065,262799
422664,206912
426433,204703
525101,210583
518387,207439
480172,209489
451908,204937
397828,221645
390020,206212
486884,207420
445676,231290
390523,292771
397505,305108
383391,330113
415759,203997
390564,204973
389881,212941
389801,221156
440265,250544
461588,245431
402014,230658
383110,206173
437306,208383
430112,204590
524928,209689
550988,223277
488459,319703
406103,220618
405786,288100
402052,255433
388909,209968
464340,204103
401169,208072
606279,203061
425721,203595
390443,218219
383767,213770
383387,207026
574149,203539
409303,238708
399833,216015
388175,203537
408590,208634
389295,208052
403795,203840
416428,205156
410379,298466
389718,297004
483940,323654
383350,283801
396806,252759
621776,321429
446846,297096
382923,289555
389498,292663
437893,297446
383873,298547
399448,297700
420299,312498
388801,307576
383201,296073
383212,227986
599401,301091
458086,299550
491893,296148
404586,297695
383310,298339
404828,313784
383349,294609
404673,300157
386092,313242
389792,214421
383139,204377
395239,244748
399094,214690
409879,207741
383215,207461
403628,207051
411967,211925
507716,241802
480609,224188
383267,247995
390559,305719
390348,204735
384089,210498
389129,212388
383276,214347
397329,212772
533224,221052
596137,231919
560903,204919
627094,209532
663323,212356
409174,205186
492904,205977
724661,212085
641813,220788
671423,206400
635689,205965
674679,233946
383666,205453
705401,210322
681622,208139
404919,238946
611128,274006
398520,272340
501536,259974
426966,208715
383371,211545
398656,221965
442769,204950
424333,271957
386089,271336
423021,246812
383486,265244
477056,259498
448761,205450
427373,209724
383906,211890
402374,207824
392780,210139
414983,215589
396753,320818
386850,303271
383613,354466
411672,302830
426503,306189
383399,303544
383196,303572
383285,298319
422257,301343
382169,318073
389772,306788
443341,296105
494222,310114
410062,329324
407419,302629
383041,331101
409476,322823
406148,302578
725069,308279
424010,302842
507989,307679
575929,325286
470494,324901
436313,326398
471931,209385
425382,207698
629195,218348
650360,204518
606758,207921
640840,206704
635104,211716
535894,225379
385055,203422
751776,233041
646585,265973
