eg,ch
39158,87218
73227,93914
40245,93625
39166,104597
39840,95483
44497,95197
60404,94822
72857,90972
71714,87803
40067,78233
50045,90160
40440,90110
40538,89240
44481,78927
43714,48741
42572,50440
70200,64344
47657,88938
43472,90268
46363,121590
79558,112358
78605,79136
78323,65665
94462,83922
145774,76743
345908,77593
95720,86880
96454,93373
152705,78327
97901,78457
94640,89323
96067,75960
139482,77265
96209,89360
94468,78065
96117,77048
140826,87470
81670,79833
47329,94510
48997,86098
68685,90962
55567,77083
77610,98957
88842,78454
85425,86740
79093,77575
78545,78014
91190,90374
77680,78035
87580,77643
134723,77612
81422,119817
78192,49466
78356,48819
97614,67739
78232,62589
77390,89273
88473,162960
77504,46939
78140,48499
89114,89270
77953,80112
93177,85782
77813,76680
76860,262997
77535,81273
88572,112797
77424,79607
88678,88607
77598,77925
77743,166894
77717,79760
77400,79096
87246,90563
78134,77540
77376,78348
78073,76164
79793,79428
77353,88195
77026,77490
77774,80008
77325,76187
77852,76942
88053,76830
78094,77472
76845,117873
78038,78444
88406,76975
77838,79275
76810,76780
77775,87214
76947,84150
78730,78640
78657,76688
77705,77305
78093,97047
77927,76995
89845,78428
89738,75690
89417,77503
88790,87928
86858,75312
89055,88162
88462,75420
89106,76974
76042,78254
77208,76750
89053,76305
88517,78140
89106,77072
138988,114432
78160,100917
78967,75853
79166,76882
89694,144312
88334,75984
87733,76997
92258,88435
88863,84800
89572,83842
89110,89168
89940,112977
88832,75860
87288,78367
77438,76222
93767,120858
95951,88817
94526,75964
95434,76870
94650,88765
96870,87482
97452,86880
95960,88086
97945,76057
162200,76960
96652,77963
94763,74835
94348,87538
94437,77590
110120,76575
161867,88573
98185,78312
101360,85984
97837,89246
95418,88192
98406,79130
99957,76177
95061,146298
98471,75920
93960,76966
109843,78163
77557,86456
76110,76514
83769,88192
59077,76502
46572,129360
76422,78920
78110,75818
76764,83455
77870,77178
77990,86780
79502,77283
78270,82194
78316,75473
77620,87574
78313,76690
78813,144880
77252,87180
77657,89840
76814,87492
79304,74933
77230,77305
78015,86480
77725,96222
77863,77870
77320,75138
100363,77886
94068,96335
78187,96262
77786,76963
90267,87746
83882,100750
88884,78903
108460,76410
91143,83600
77977,79070
77825,76873
77364,88100
88578,96397
78108,87045
92824,79536
113500,78500
95732,89973
96569,130094
97643,100968
94246,76498
111766,88046
89418,75892
77970,87520
78063,88000
88847,74647
77882,76457
77765,88610
78517,89268
79095,76267
78493,86986
89537,77840
77720,75850
78100,77862
77735,78573
78873,115902
93815,76518
154136,77098
96228,77858
94311,83080
94566,76587
111031,77537
95659,76297
95219,88752
95600,78517
94732,75968
102098,76632
98889,78375
97227,88073
96176,77980
97855,77640
109729,77790
98828,76850
94311,87983
95541,76348
95499,87280
96099,87985
93702,107670
94901,99110
94797,71656
94874,68613
95304,43704
94588,74597
94766,42675
100483,75408
93751,61527
94834,63295
93981,63115
95280,40617
94070,61793
95391,61818
93102,39281
95196,49955
78833,40133
88772,39177
106272,37558
88922,51043
78300,42144
125432,52732
89195,37298
78488,54782
78207,45895
115295,55694
111900,63805
76513,55240
88298,60606
76995,45594
88552,59913
86717,57502
89605,50159
87832,40331
98773,49710
76990,58454
89012,39117
88530,61837
77972,59674
102572,63632
77970,56835
88010,50207
89543,50323
89186,39655
88920,45656
77033,42182
89352,40849
88337,40582
77847,52286
77407,37001
89653,44425
120350,52227
89160,64688
76920,55281
77798,71861
76664,59542
88803,45652
88322,53907
103053,39481
88592,45277
87954,38049
169547,60674
75968,44200
78422,62001
78050,55192
88960,38565
77470,40382
77807,45918
77260,75300
98996,88780
96246,78845
98224,77000
107172,77208
94446,131528
94954,77245
95213,77188
111480,88310
95772,93188
96055,95376
96375,92126
116151,92760
95701,93889
95871,91704
95542,93628
95133,91649
95246,92683
95400,93856
95381,91108
95431,91782
95070,94560
95123,114708
94867,76687
95212,77026
94058,77987
94828,76460
111847,102793
95468,88514
95416,77958
120954,75793
95169,106068
95803,88210
95588,85672
93621,87393
95397,73276
94304,76542
128240,87525
133243,89287
124993,86560
61937,77467
72332,88734
56003,89694
61683,87838
52325,76087
45390,92042
39693,94402
40859,77435
53685,78034
59784,75958
62781,113510
54961,88770
54380,76478
54429,78606
39702,75688
58421,94499
51908,91840
60074,93151
54248,93797
57773,93194
39919,92886
58156,132831
55003,91505
61727,94015
61659,93914
49650,110369
50802,92314
62768,95160
69097,91951
69367,96843
48597,93803
70241,91462
