eg,ch
1831808,1238260
1897037,1229477
1838253,1226823
1844200,1227677
1838764,1226018
1837702,1226945
1838651,1226562
1837296,1225926
1836730,1301071
1833406,1266737
1833234,1232559
1830493,1228569
1880824,1226212
1823350,1226519
1823543,1224697
1819353,1227508
1816796,1263239
1811879,1233356
1811950,1225572
1805701,1227037
1805317,1226988
2887302,1225430
2892588,1225480
2165420,1225100
2161963,1228011
1991778,1333634
1924940,1244292
1842329,1242122
1779600,1242545
1780805,1242905
1788409,1240978
1782782,1243618
1779677,1224618
1780940,1228928
1783658,1225100
1781112,1226334
1781030,1225023
1852402,1226190
1782508,1224102
1783398,1225540
1780314,1224287
1781082,1300277
1782249,1227432
1784654,1226231
1850539,1225304
1852373,1225216
1785108,1227233
2596668,1225616
3085008,1304007
2079666,1503838
2076809,1252635
2249154,1225347
2482440,1226850
2067989,1225735
1933744,1226196
2001872,1225117
1991713,1230484
1934747,1601696
2007053,1256296
1949667,1226624
1805330,1233129
1926607,2093683
2030655,1990203
2079680,1420430
2062308,1409920
1940086,1404170
1933089,1402109
1826518,1342179
1828667,1307707
1823573,1561274
1823900,1609763
1823408,1275295
1821471,1245002
1819422,1243253
1816396,1242200
1815037,1243279
1914282,1245210
1810102,1248718
1805584,1225461
1799481,1225742
1797382,1225913
1795010,1225908
1803988,1224877
1791837,2245809
1788820,2047632
1788697,1415713
1785162,1403288
2300375,1400384
3274376,1403416
2149502,1348849
2151864,1307020
2124928,1307041
2005429,1256862
1979271,1226806
1891888,1225694
1891079,1225917
1891712,1226838
1890505,1226511
1891961,1225743
1890712,1226949
1889833,1326221
1967417,1234044
1807351,1226746
1806920,1226418
1805942,1225243
1804791,1292937
1806708,5376947
1804114,2500458
1802441,4155075
1802129,2269628
1802214,2170931
1804221,2085449
1857960,3797885
1805704,2725399
1804221,2112689
1803770,2419019
1803514,2339654
1803049,2505420
1806068,3376214
1804414,2017232
1806477,2958207
1807070,3391293
1808539,2082045
1819834,1901040
1802638,2116397
1802315,2236273
1802951,2644219
1804332,3205242
1853347,3603950
1803748,4293401
1803540,9525757
1804356,2086989
1804359,1692958
1807508,1255177
1804021,1305143
1805272,1420699
1804558,2127862
1805363,3536146
1806041,2660322
1856385,1780072
1804389,1315498
1804280,1232015
1804245,1229316
1801728,1227001
1803816,1476649
1805942,2037804
1804620,1375168
1805159,1241545
1802777,1229865
1803433,1226963
