eg,ch
2324,21482
3237,16346
6106,15963
5740,16127
6026,25409
5734,18637
5730,18240
5894,18779
5886,28286
6306,20560
5840,19095
5728,18191
3500,18222
3687,18609
5804,18972
5882,19098
5896,21040
5890,18443
5844,18622
5852,19216
5916,17447
5842,18363
5866,18646
5842,18508
5872,18298
5794,19258
5892,18347
8378,17914
5866,18646
6180,18670
9276,24618
9330,19210
5122,18723
5738,18541
8396,18674
9852,18576
3657,18723
5954,18357
5824,18407
9556,18529
8712,18465
5876,18440
3750,15637
3451,18484
3595,18892
3603,18394
5882,17280
8976,18763
6002,18735
5880,18495
5916,18536
6006,18215
5822,18739
5922,18701
5900,18956
5830,18643
5898,18567
5884,18455
6158,18458
5814,18791
5968,17957
16766,19317
6314,18750
6242,18428
5976,18548
5850,19111
5828,18237
5974,19031
5806,18477
5932,18418
7812,18286
7023,18582
7192,18554
7089,18779
7165,18913
7411,18951
7000,18769
7055,18787
6963,18640
7023,18098
7120,18166
7451,18480
7249,18468
7057,18855
7177,27742
7211,18877
7160,19182
7005,18893
7117,27723
7075,20385
7135,19212
7103,16138
7014,23209
7317,16793
7103,19028
7114,15190
7037,10322
7623,14369
7274,10983
7043,11447
7380,10037
7143,12170
7163,11306
7223,8230
7205,7456
7320,9417
7206,6624
7389,11465
7280,10335
7200,11618
7183,7651
7111,10653
7188,11552
7080,6842
7231,9362
7246,10918
7214,9985
7148,8963
7277,10629
11677,15553
5948,10115
5856,8474
5940,7429
5914,10172
6144,10080
5748,10178
5900,10065
6330,34277
8884,10800
8880,13066
3418,11239
3407,10831
3644,11067
5909,9894
3387,9937
6097,10881
4729,11273
5433,12566
5069,11105
4754,11002
4985,11366
5257,11241
2967,11902
3028,9649
2892,9076
4620,11200
2948,10221
2840,7105
4482,8317
3021,32957
5009,10774
3617,11524
3031,11056
3637,10764
4769,11759
4771,9018
4695,11040
5015,8559
3133,9944
4886,7327
5442,5133
3091,7040
2989,9595
4843,8731
4977,14071
4977,15545
5022,15777
4702,16270
4329,14808
4748,15190
4894,15710
3077,27126
3019,18847
3047,19914
4774,18954
4810,19050
3001,18773
2933,18077
4380,18853
2971,32381
3746,19523
2936,18776
2974,18664
3063,18425
12985,19893
5840,18382
5922,20123
5746,18942
5906,18813
5822,19299
5696,15640
5820,19225
5720,18447
5962,18692
5890,27627
6406,19200
5762,18828
5990,18422
6110,18033
5876,18662
5944,18664
5974,18274
5798,18603
5926,18606
5938,19292
5830,18664
11522,18686
5860,53432
5880,19610
6098,19170
5860,19231
5836,18508
8898,18089
6028,19046
3486,18695
5846,18812
5776,18649
5766,27911
5804,18754
5830,19289
5770,18640
9298,18585
5820,18237
5698,18597
5930,18665
5874,26329
5830,18283
5882,18486
6022,19120
17520,27563
6266,19139
5844,19006
5950,18209
5840,19191
5676,18680
5814,18529
5790,18099
5836,18455
5850,18207
5894,27379
5840,19461
7345,19040
7168,19551
7134,28326
7346,16490
7345,16435
7083,16072
5820,31818
5864,16475
6196,16355
5824,15765
5794,16987
9728,16000
5600,15223
5936,15627
5710,15930
16684,16117
6070,16083
5672,15370
5902,15745
5854,15830
5754,15393
5898,15455
5968,15825
5808,15668
5926,15900
5850,16040
5936,15987
5788,16172
5808,16225
5782,34490
5842,16525
5844,16143
5806,15875
5842,15292
6028,15795
10386,15647
5982,15658
5872,15928
5754,15238
5824,15590
16780,16143
9460,15565
5822,15273
5806,15768
5972,16933
5770,19430
9676,19188
5754,19117
5832,29643
5780,19320
5794,18711
5890,18655
5804,18610
5950,19492
5854,18926
5830,19243
5782,18625
5874,19135
7061,19357
6772,18470
7140,28299
7223,19307
7020,18477
7217,15518
7086,15892
6983,16425
7200,16205
7231,37318
7049,16225
7163,26650
7166,15793
6957,15668
7186,26972
11751,15580
6943,16090
7260,15950
10660,19831
6917,18664
7186,18490
7340,19434
7020,19120
7160,18825
7080,15658
9857,19625
7031,27191
7046,16305
7168,33767
7077,14238
6963,17597
6952,16665
7112,23530
6983,16090
7154,15970
7120,14355
12406,16810
7543,10866
7254,17165
7237,16158
7071,24695
5742,16805
5708,16773
5870,34554
5952,15997
5724,16185
5798,16195
5838,35391
5946,19870
5808,16490
5730,16490
5864,15375
5754,18400
5976,12793
5840,21498
16978,16945
5676,16413
5908,15463
7420,20193
7474,15895
7026,16998
7000,15653
7117,39452
6980,23422
7105,16995
7266,16232
11206,16145
7723,15958
12345,15653
7328,16422
6949,16285
7102,15733
7120,15580
6989,16535
7117,16258
7014,15468
7203,15660
8331,15572
7026,20108
7143,19686
7240,48717
7206,19604
7242,18855
10700,28385
7171,19160
7357,19486
7317,55656
7314,19732
7031,19148
7123,19618
5776,26984
5888,19197
5822,19827
6162,18843
6242,19495
5848,19258
8718,19166
6262,19006
8456,18308
5876,19098
5830,49497
5964,28806
5992,19114
5882,18988
5958,18520
3665,17874
5832,18821
5880,18320
8880,18778
5800,18843
5976,18259
5926,15603
5756,16600
9000,15357
5724,26398
5890,13695
5814,15702
5812,15435
5908,16182
5728,15643
6170,15353
6120,17102
5910,16860
5754,15900
5752,15620
5886,15792
5730,15943
5806,18975
5794,21360
6020,18880
5830,18446
9214,26911
9726,19487
3656,18483
5714,18806
5862,18117
5840,18194
5854,18852
5748,18584
5680,18212
5880,18929
5956,18151
5968,23230
5928,20105
6960,19046
6957,18496
7185,18344
7094,18680
7160,18674
7074,19514
10806,19086
7526,22917
7163,18227
7025,18292
7091,18523
6960,18391
7097,18419
7157,18093
7240,18966
7248,18452
7163,18422
7265,18560
7146,23124
7103,15868
7211,15955
7142,16015
7131,20580
7166,15910
7563,15497
11009,15357
7309,15920
7080,26267
7157,15383
11357,19935
7214,15648
6997,16007
7212,15990
7055,15370
7254,15595
7226,16030
7097,15505
7129,15725
7191,21577
11226,15997
6980,15600
7418,15908
7181,15540
7215,15653
7434,16007
10546,15727
7006,15975
7082,16417
7222,15273
6092,15775
8324,15913
5902,15985
5908,13028
5902,23485
5722,64947
5898,15260
5946,15625
5860,21845
5768,15575
5990,15555
5796,63575
5828,15237
5802,15675
5838,20770
5882,15570
5836,27068
5926,16227
5664,15385
7072,15620
6100,15920
5884,15575
5810,15275
5862,15727
16402,20760
5870,15843
5830,16267
5642,21397
5908,17260
5948,16335
9598,15703
5724,15313
5910,16305
5652,15572
5864,13205
6027,9155
5832,15423
8956,55583
6012,16225
5868,15437
5873,25198
9232,16050
6234,15575
5755,16200
5832,16200
5910,15520
16626,15640
