eg,ch
27613546,22134735
28156151,23927502
29606344,22036512
30050534,24385086
31947749,23368802
34294825,22388322
37743279,23005310
35429503,22565832
38030887,23989704
36415268,23379365
52810426,24161475
30342835,24478586
31726496,27292317
28853041,27265944
31775513,26910573
39945714,26605558
40007153,26857420
44492251,25710201
53414343,22257260
38478613,22514439
31837576,24213582
28378530,23363903
32180570,21889160
29820730,22389415
31422239,22509295
32089172,25679218
29967588,24325688
31634067,22145325
28973291,23566606
31184739,23390842
28771779,23675632
30706222,23066569
31338743,24929541
32567042,25523999
30620455,23697853
33453192,24323734
30839360,22870404
35183057,23305242
33577827,22486292
29226933,22419547
28735494,22469258
28781299,22344271
32502987,22524315
29321706,22268820
28733329,22588076
29216938,21948585
29765014,22940278
30259533,22515968
29724900,24764081
45840882,22322252
46134524,22635570
42548913,22567924
40632451,24217864
41259421,25234139
29481410,22439491
39461177,22659368
37222710,22395786
40298101,26896264
35957458,25747505
30507056,26071311
29904341,26692158
30987521,25767636
28287403,26092884
28046225,22709907
31231025,22401777
33264746,24778978
33882530,23413700
32430294,22400927
36712685,22469761
32198782,22435788
31671525,24580772
29852473,23116684
30352747,23226451
31282668,22329055
31349401,22307416
30445100,22381998
31823726,22221546
30913326,22429732
32264067,22350626
32921344,22239313
32314759,22442873
31708609,25548666
61236386,22333965
57789070,22282859
52149646,22317374
34163407,22256243
30775691,22514244
31291407,22185436
28144825,25385045
28332336,23256198
28370709,22574809
32136570,22297657
29064424,22422067
27931731,22435007
28150657,22522227
32273866,22129537
32102260,25041341
30226138,23153080
28624289,22404104
28484528,22285491
28843427,22285452
30486213,22164625
30821957,22978140
31512487,26055714
29241236,26406807
32321459,26274019
29320172,26124759
30029719,26355172
31899199,25382433
32391088,22875588
28812801,23600412
32027031,24689344
28507588,25233168
28370475,24199579
29090269,24996531
28011336,22282003
28015658,23056717
28923381,24212338
30277026,24519024
32123555,24530106
27989032,22531559
30639789,25569536
29934328,23251470
27606909,25412555
28797406,26425427
28216222,25529436
27891411,24241410
30107489,22463408
29049767,24819808
28090555,24626680
28674310,24630295
27823691,22359812
31160012,25163269
28627451,23783668
32884435,23188386
29884610,22615249
30460889,22640529
30797740,22340704
28573973,22448715
29795998,22248526
28471373,24452071
54919459,23238720
42875956,22222184
43640491,22505829
41987036,22374846
37064850,22237007
32078591,24400868
28680974,27941556
29042289,27422914
28026077,25490753
32083689,26902849
34881906,26026937
29179407,25545345
29148164,23349099
27818709,22080032
29094415,24324588
29604075,22296839
30025363,22511251
28880802,22134665
30606301,22331643
33501958,24396027
30923525,22449147
32525280,22607231
30763088,23939739
32664881,25979250
32099169,23901134
29859442,24274472
31839510,22969139
32389753,29581516
29403583,23277178
31085727,21820951
31147393,24871915
34569251,23073809
28813109,24332385
31436948,23571717
38578152,22419167
55251963,23012939
54805663,22812719
50107596,23456846
31195367,24033162
28412413,24662090
27941627,22793395
33015501,24560377
29589648,23175079
28798252,25732328
29620420,23488150
31580569,24287112
35325168,25033833
30897910,24201166
30133117,24539426
30663005,23369653
33141487,31970979
32093065,31629998
32442308,43022639
28920385,31962408
31051208,42343139
34269121,41165132
27972541,113463971
29189408,26275567
28402583,22915558
